id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
25|जीडीपी में कमी के बावजूद सामाजिक कल्याण क्यों बढ़ सकता है?|फुर्सत का समय बढ़ने से|आय असमानता बढ़ने से|प्रदूषण बढ़ने से|केवल निर्यात बढ़ने से|फुर्सत का समय बढ़ने से|MJC-3_U1_T1.6|30
26|'ग्रीन GDP' किस कारक के महत्व पर प्रकाश डालता है?|केवल पूंजी निर्माण|पर्यावरण की गुणवत्ता और प्राकृतिक पूंजी का स्टॉक|केवल सरकारी व्यय|केवल मौद्रिक आदान-प्रदान|पर्यावरण की गुणवत्ता और प्राकृतिक पूंजी का स्टॉक|MJC-3_U1_T1.6|30
27|यदि GDP की गणना ₹1000 है और पर्यावरण लागत ₹100 है, तो ग्रीन GDP क्या होगा?|₹1100|₹1000|₹900|₹800|₹900|MJC-3_U1_T1.6|30
28|किस प्रकार की गतिविधियों को GDP 'उत्पादन' (Output) के रूप में देखता है, जबकि वे कल्याण को कम कर सकती हैं?|रक्षा खर्च|शराब का उत्पादन|सिगरेट का उत्पादन|उपरोक्त सभी|उपरोक्त सभी|MJC-3_U1_T1.6|30
29|GDP किस चीज़ को सीधे तौर पर नहीं मापता?|खुशी (Happiness)|जीवन प्रत्याशा|प्रदूषण|उपरोक्त सभी|उपरोक्त सभी|MJC-3_U1_T1.6|30
30|किस अवधारणा के समर्थक मानते हैं कि अर्थव्यवस्था को पर्यावरण के भीतर काम करना चाहिए?|क्लासिकल इकोनॉमिस्ट|कीन्सियन इकोनॉमिस्ट|ग्रीन GDP समर्थक|केवल नव-शास्त्रीय|ग्रीन GDP समर्थक|MJC-3_U1_T1.6|30
31|GDP की गणना में 'रक्षा और सुरक्षा पर होने वाला सरकारी खर्च' किस रूप में शामिल होता है?|निवेश|उपभोग व्यय|हस्तांतरण भुगतान|पूंजीगत लाभ|उपभोग व्यय|MJC-3_U1_T1.6|30
32|GDP, सामाजिक कल्याण का अच्छा माप नहीं है, इसका मुख्य कारण क्या है?|केवल कीमतों में बदलाव|यह उत्पादन की लागत को नहीं मापता|यह उत्पादन की सामाजिक लागत और लाभ को अलग नहीं करता|यह केवल निर्यात को मापता है|यह उत्पादन की सामाजिक लागत और लाभ को अलग नहीं करता|MJC-3_U1_T1.6|30
33|'प्राकृतिक पूंजी' (Natural Capital) में क्या शामिल है?|मशीनरी और उपकरण|जमीन, पानी, जंगल|टैक्स और सब्सिडी|हस्तांतरण भुगतान|जमीन, पानी, जंगल|MJC-3_U1_T1.6|30
34|ग्रीन GDP की अवधारणा में, 'नकारात्मक बाहरीताओं' का क्या किया जाता है?|उन्हें जोड़ा जाता है|उन्हें घटाया जाता है|उन्हें अपरिवर्तित रखा जाता है|केवल सब्सिडी दी जाती है|उन्हें घटाया जाता है|MJC-3_U1_T1.6|30
35|'सामाजिक लेखांकन' (Social Accounting) किस तरह के आर्थिक प्रदर्शन को मापने का प्रयास करता है?|केवल मौद्रिक प्रदर्शन|पर्यावरण और सामाजिक आयामों को एकीकृत करने वाला प्रदर्शन|केवल सरकारी प्रदर्शन|केवल निजी प्रदर्शन|पर्यावरण और सामाजिक आयामों को एकीकृत करने वाला प्रदर्शन|MJC-3_U1_T1.6|30
36|GDP की सीमा के रूप में 'आय वितरण' का क्या महत्व है?|GDP में वृद्धि अमीर और गरीब के बीच की खाई को बढ़ा सकती है|GDP आय वितरण को समान रूप से दर्शाता है|GDP केवल गरीबों की आय को मापता है|GDP केवल अमीरों की आय को मापता है|GDP में वृद्धि अमीर और गरीब के बीच की खाई को बढ़ा सकती है|MJC-3_U1_T1.6|30
37|ग्रीन GDP किसे बढ़ावा देता है?|संसाधन का अत्यधिक उपयोग|नवीकरणीय ऊर्जा स्रोतों का उपयोग|तेज़ औद्योगिकीकरण|केवल सरकारी निवेश|नवीकरणीय ऊर्जा स्रोतों का उपयोग|MJC-3_U1_T1.6|30
38|GDP की गणना में किस प्रकार के लेनदेन को शामिल नहीं किया जाता?|केवल बाज़ार लेनदेन|केवल गैर-बाज़ार लेनदेन|सरकारी लेनदेन|निजी लेनदेन|केवल गैर-बाज़ार लेनदेन|MJC-3_U1_T1.6|30
39|एक नदी के प्रदूषण को साफ करने के लिए किया गया सरकारी खर्च, GDP में कैसे गिना जाता है?|नुकसान की लागत के रूप में|उत्पादन (सरकारी उपभोग) के रूप में|हस्तांतरण भुगतान के रूप में|घिसावट के रूप में|उत्पादन (सरकारी उपभोग) के रूप में|MJC-3_U1_T1.6|30
40|'आर्थिक कल्याण' (Economic Welfare) का संबंध किससे है?|केवल पैसे से|व्यक्ति के भौतिक और गैर-भौतिक कल्याण से|केवल उत्पादन से|केवल निर्यात से|व्यक्ति के भौतिक और गैर-भौतिक कल्याण से|MJC-3_U1_T1.6|30
41|किस लागत को ग्रीन GDP में शामिल करने से GDP का मूल्य कम हो जाता है?|अप्रत्यक्ष कर|पर्यावरण की बहाली लागत|सब्सिडी|NFIA|पर्यावरण की बहाली लागत|MJC-3_U1_T1.6|30
42|GDP के विपरीत, किस सूचकांक में 'जीवन प्रत्याशा' (Life Expectancy) को शामिल किया जाता है?|GDP डिफ्लेटर|HDI (मानव विकास सूचकांक)|CPI|WPI|HDI (मानव विकास सूचकांक)|MJC-3_U1_T1.6|30
43|'ग्रीन GDP' की अवधारणा किस दशक में अधिक प्रासंगिक हुई?|1950s|1970s|1990s|2010s|1990s|MJC-3_U1_T1.6|30
44|किस प्रकार की गतिविधियों को GDP शामिल करता है, भले ही वे समाज के लिए हानिकारक हों?|शराब और तंबाकू का उत्पादन|शिक्षा और स्वास्थ्य सेवा|कृषि उत्पादन|केवल निवेश|शराब और तंबाकू का उत्पादन|MJC-3_U1_T1.6|30
45|GDP की सीमाएँ किस बात की आवश्यकता पर जोर देती हैं?|राष्ट्रीय आय की गणना बंद करना|GDP की परिभाषा को बदलना और सामाजिक/पर्यावरण कारकों को शामिल करना|केवल अप्रत्यक्ष कर बढ़ाना|केवल पूंजी निर्माण बढ़ाना|GDP की परिभाषा को बदलना और सामाजिक/पर्यावरण कारकों को शामिल करना|MJC-3_U1_T1.6|30
46|'गैर-आर्थिक कल्याण' (Non-Economic Welfare) में किसे शामिल किया जाता है?|फुर्सत का समय|आय वितरण|प्रदूषण का स्तर|उपरोक्त सभी|उपरोक्त सभी|MJC-3_U1_T1.6|30
47|'प्रदूषण नियंत्रण' पर किया गया निवेश किस प्रकार के विकास का समर्थन करता है?|अस्थिर विकास|सतत विकास (Sustainable Development)|केवल औद्योगिक विकास|नाममात्र विकास|सतत विकास (Sustainable Development)|MJC-3_U1_T1.6|30
48|जीडीपी, 'पर्यावरण सेवाओं' (Environmental Services) जैसे शुद्ध हवा और पानी को कैसे मापता है?|उनके बाजार मूल्य पर|उन्हें सीधे तौर पर शामिल नहीं करता|केवल सब्सिडी के रूप में|केवल करों के रूप में|उन्हें सीधे तौर पर शामिल नहीं करता|MJC-3_U1_T1.6|30
49|किस अवधारणा में 'पर्यावरण की भरपाई की लागत' (Cost of Environmental Restoration) को नकारात्मक मूल्य के रूप में माना जाता है?|पारंपरिक GDP|ग्रीन GDP|केवल नाममात्र GDP|केवल वास्तविक GDP|ग्रीन GDP|MJC-3_U1_T1.6|30
50|GDP की सीमा यह है कि यह आय और उत्पादन दोनों में वृद्धि दिखा सकता है, भले ही:|बेरोज़गारी बढ़ गई हो|असमानता बढ़ गई हो|पर्यावरण प्रदूषित हो गया हो|उपरोक्त सभी|उपरोक्त सभी|MJC-3_U1_T1.6|30
