id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
11|M3 माप में M1 के अलावा किसे शामिल किया जाता है?|केवल डाकघर जमा|डाकघर बचत बैंकों की बचत जमा|वाणिज्यिक बैंकों की शुद्ध सावधि जमा|सरकारी ट्रेज़री बिल|वाणिज्यिक बैंकों की शुद्ध सावधि जमा|MJC-3_U2_T2.2|30
12|मुद्रा की पूर्ति का सबसे व्यापक (Broadest) माप कौन सा है?|M1|M2|M3|M4|M4|MJC-3_U2_T2.2|30
13|M4 माप में M3 के अलावा किसे शामिल किया जाता है?|केवल बैंक जमा|डाकघर में सभी जमा (राष्ट्रीय बचत प्रमाण पत्र को छोड़कर)|सरकारी नकद शेष|RBI के पास अन्य जमा|डाकघर में सभी जमा (राष्ट्रीय बचत प्रमाण पत्र को छोड़कर)|MJC-3_U2_T2.2|30
14|किस माप को 'व्यापक मुद्रा' (Broad Money) भी कहा जाता है?|M1|M2|M3 और M4|केवल M1|M3 और M4|MJC-3_U2_T2.2|30
15|मुद्रा की पूर्ति का कौन सा माप अर्थव्यवस्था की 'कुल तरलता' (Total Liquidity) को सबसे अच्छे से दर्शाता है?|M1|M2|M3|M4|M4|MJC-3_U2_T2.2|30
16|मुद्रा की पूर्ति में 'उच्च शक्ति मुद्रा' (High Powered Money) का दूसरा नाम क्या है?|माँग जमा|सावधि जमा|आरक्षित मुद्रा (Reserve Money)|मुद्रा स्टॉक|आरक्षित मुद्रा (Reserve Money)|MJC-3_U2_T2.2|30
17|आरक्षित मुद्रा (Reserve Money - M0) में क्या शामिल होता है?|जनता के पास नकद और बैंकों के पास RBI जमा|केवल वाणिज्यिक बैंकों की जमा|केवल सावधि जमा|केवल सरकारी बांड|जनता के पास नकद और बैंकों के पास RBI जमा|MJC-3_U2_T2.2|30
18|मुद्रा की पूर्ति का कौन सा माप 'तरलता' के मामले में सबसे कम है?|M1|M2|M3|M4|M4|MJC-3_U2_T2.2|30
19|M1 में 'वाणिज्यिक बैंकों की जमा' को 'शुद्ध' (Net) क्यों कहा जाता है?|अंतर-बैंक जमा को घटाया जाता है|केवल सरकारी जमा को जोड़ा जाता है|केवल विदेशी जमा को जोड़ा जाता है|केवल नकद को घटाया जाता है|अंतर-बैंक जमा को घटाया जाता है|MJC-3_U2_T2.2|30
20|मुद्रा की पूर्ति में बैंकों की 'सावधि जमा' (Time Deposits) को M1 में क्यों शामिल नहीं किया जाता?|उनकी तरलता कम होती है|वे चेक द्वारा हस्तांतरणीय होते हैं|वे केवल सरकार के पास जमा होते हैं|वे बहुत तरल होते हैं|उनकी तरलता कम होती है|MJC-3_U2_T2.2|30
21|RBI द्वारा मुद्रा की पूर्ति के मापों को जारी करने का मुख्य उद्देश्य क्या है?|विदेशी मुद्रा बाज़ार का प्रबंधन|आर्थिक नीतियाँ (जैसे मौद्रिक नीति) बनाने के लिए डेटा प्रदान करना|केवल टैक्स संग्रह|केवल सरकारी खर्च की योजना|आर्थिक नीतियाँ (जैसे मौद्रिक नीति) बनाने के लिए डेटा प्रदान करना|MJC-3_U2_T2.2|30
22|RBI के पास 'अन्य जमा' (Other Deposits with RBI) में क्या शामिल होता है?|FIs और विदेशी केंद्रीय बैंकों की जमा|केवल वाणिज्यिक बैंकों की जमा|जनता की बचत जमा|केवल सरकारी जमा|FIs और विदेशी केंद्रीय बैंकों की जमा|MJC-3_U2_T2.2|30
23|M3 माप को क्यों अधिक महत्व दिया जाता है?|यह अर्थव्यवस्था में सबसे अधिक उपयोग किया जाता है|यह तरलता और धन के संचय दोनों को दर्शाता है|यह सबसे व्यापक माप है|यह केवल नकद को दर्शाता है|यह तरलता और धन के संचय दोनों को दर्शाता है|MJC-3_U2_T2.2|30
24|M3 और M4 के बीच मुख्य अंतर क्या है?|सावधि जमा|डाकघर में सभी जमा|जनता के पास नकद|RBI के पास अन्य जमा|डाकघर में सभी जमा|MJC-3_U2_T2.2|30
25|यदि RBI M1 को कम करना चाहता है, तो वह क्या कर सकता है?|ब्याज दरें घटाना|बैंकों के लिए आरक्षित अनुपात (Reserve Ratio) बढ़ाना|सरकारी बांड खरीदना|केवल नकद छापना|बैंकों के लिए आरक्षित अनुपात (Reserve Ratio) बढ़ाना|MJC-3_U2_T2.2|30
26|मुद्रा की पूर्ति की अवधारणा 'स्टॉक' क्यों है?|क्योंकि यह एक समय अवधि में मापा जाता है|क्योंकि यह एक निश्चित बिंदु पर मापा जाता है|क्योंकि यह स्थिर रहता है|क्योंकि यह सरकारी ऋण है|क्योंकि यह एक निश्चित बिंदु पर मापा जाता है|MJC-3_U2_T2.2|30
27|'उच्च शक्ति मुद्रा' (M0) किसका आधार है?|केवल सरकारी खर्च|मुद्रा गुणक (Money Multiplier)|केवल आयात|केवल निर्यात|मुद्रा गुणक (Money Multiplier)|MJC-3_U2_T2.2|30
28|M1 और M3 के बीच का अंतर किसे दर्शाता है?|डाकघर की बचत|केवल सरकारी जमा|सावधि जमा|जनता के पास नकद|सावधि जमा|MJC-3_U2_T2.2|30
29|मुद्रा की पूर्ति का कौन सा घटक सबसे ज़्यादा 'पूर्ण तरलता' (Perfect Liquidity) रखता है?|सावधि जमा|जनता के पास नकद|डाकघर जमा|ट्रेज़री बिल|जनता के पास नकद|MJC-3_U2_T2.2|30
30|बैंकों द्वारा रखा गया 'नकद आरक्षित अनुपात' (Cash Reserve Ratio - CRR) किस मुद्रा का हिस्सा है?|सावधि जमा|उच्च शक्ति मुद्रा (M0)|M1|M3|उच्च शक्ति मुद्रा (M0)|MJC-3_U2_T2.2|30
31|M4 में राष्ट्रीय बचत प्रमाण पत्र (NSC) को क्यों बाहर रखा जाता है?|वे बहुत तरल हैं|वे वित्तीय परिसंपत्तियों में निवेश हैं, जमा नहीं|उन पर कोई ब्याज नहीं मिलता|वे सरकारी व्यय हैं|वे वित्तीय परिसंपत्तियों में निवेश हैं, जमा नहीं|MJC-3_U2_T2.2|30
32|M1 माप में 'चेक द्वारा आहरित की जा सकने वाली जमाएँ' किसका प्रतिनिधित्व करती हैं?|विनिमय का माध्यम|भविष्य निधि|स्थगित भुगतान का मानक|मूल्य मापक|विनिमय का माध्यम|MJC-3_U2_T2.2|30
33|मुद्रा की पूर्ति का वह माप जो केवल 'लेनदेन के उद्देश्य' (Transaction Purpose) के लिए सबसे अधिक प्रासंगिक है?|M1|M2|M3|M4|M1|MJC-3_U2_T2.2|30
34|M2 को M1 से क्यों अलग रखा गया है?|M2 में डाकघर जमा की तरलता M1 के जमा से कम होती है|M2 अधिक तरल है|M2 सरकारी ऋण है|M2 केवल नकद है|M2 में डाकघर जमा की तरलता M1 के जमा से कम होती है|MJC-3_U2_T2.2|30
35|मुद्रा की पूर्ति की गणना करते समय 'मुद्रा गुणक' (Money Multiplier) किससे प्राप्त होता है?|M0 से M1, M3 आदि के अनुपात से|केवल ब्याज दर से|केवल सरकारी खर्च से|केवल आयात से|M0 से M1, M3 आदि के अनुपात से|MJC-3_U2_T2.2|30
36|भारत में RBI द्वारा 'उच्च शक्ति मुद्रा' (M0) का निर्माण कैसे किया जाता है?|केवल जनता से नकद लेकर|सरकारी प्रतिभूतियों की खरीद (Open Market Operations) से|केवल टैक्स लगाकर|केवल ऋण देकर|सरकारी प्रतिभूतियों की खरीद (Open Market Operations) से|MJC-3_U2_T2.2|30
37|'मुद्रा की पूर्ति' के मापों को तरलता के आधार पर कैसे व्यवस्थित किया जाता है?|M4, M3, M2, M1 (घटती हुई तरलता)|M1, M2, M3, M4 (घटती हुई तरलता)|M4, M3, M2, M1 (बढ़ती हुई तरलता)|M1, M3, M2, M4 (घटती हुई तरलता)|M1, M2, M3, M4 (घटती हुई तरलता)|MJC-3_U2_T2.2|30
38|यदि कोई व्यक्ति अपनी बचत बैंक से निकालकर अपने पास नकद रखता है, तो M1 पर क्या प्रभाव पड़ेगा?|कोई परिवर्तन नहीं|M1 बढ़ेगा|M1 घटेगा|केवल M4 बढ़ेगा|कोई परिवर्तन नहीं|MJC-3_U2_T2.2|30
39|यदि कोई व्यक्ति अपनी बैंक जमा से निकालकर डाकघर बचत खाते में डालता है, तो M1 और M2 पर क्या प्रभाव पड़ेगा?|M1 घटेगा, M2 बढ़ेगा|M1 बढ़ेगा, M2 घटेगा|M1 घटेगा, M2 अपरिवर्तित रहेगा|M1 अपरिवर्तित रहेगा, M2 बढ़ेगा|M1 घटेगा, M2 अपरिवर्तित रहेगा|MJC-3_U2_T2.2|30
40|M3 का एक और नाम क्या है, जो RBI द्वारा पहले उपयोग किया जाता था?|N1|L1|Aggregate Monetary Resources|Reserve Money|Aggregate Monetary Resources|MJC-3_U2_T2.2|30
41|बैंकों की 'सावधि जमा' (Time Deposits) मुद्रा के किस कार्य का सबसे अच्छा उदाहरण है?|विनिमय का माध्यम|मूल्य मापक|भविष्य निधि|स्थगित भुगतान का मानक|भविष्य निधि|MJC-3_U2_T2.2|30
42|'माँग जमा' (Demand Deposits) किसकी देनदारियाँ (Liabilities) होती हैं?|जनता की|सरकार की|वाणिज्यिक बैंकों की|केंद्रीय बैंक की|वाणिज्यिक बैंकों की|MJC-3_U2_T2.2|30
43|मुद्रा की पूर्ति का कौन सा माप 'टोटल लिक्विडिटी' के कारण सांख्यिकीय उद्देश्यों के लिए सबसे अधिक व्यापक है?|M1|M2|M3|M4|M4|MJC-3_U2_T2.2|30
44|M0 में 'बैंकों की जमा' (Bankers' Deposits with RBI) किसे दर्शाती है?|वे जमाएँ जिनका उपयोग बैंक अपनी तरलता बनाए रखने के लिए करते हैं|जनता का नकद|केवल सरकारी निवेश|बैंकों का ऋण|वे जमाएँ जिनका उपयोग बैंक अपनी तरलता बनाए रखने के लिए करते हैं|MJC-3_U2_T2.2|30
45|यदि RBI 'खुला बाज़ार परिचालन' (Open Market Operations) के तहत सरकारी प्रतिभूतियाँ बेचता है, तो M0 पर क्या प्रभाव पड़ेगा?|M0 बढ़ेगा|M0 घटेगा|M0 अपरिवर्तित रहेगा|केवल M3 बढ़ेगा|M0 घटेगा|MJC-3_U2_T2.2|30
46|'जनता के पास नकद' (Currency with the Public) में क्या शामिल नहीं होता?|सिक्के|पेपर नोट|बैंकों की तिजोरी में नकद|डाकघर बचत|बैंकों की तिजोरी में नकद|MJC-3_U2_T2.2|30
47|मुद्रा की पूर्ति के मापों में, L1, L2, L3, जो RBI द्वारा उपयोग किए जाते हैं, वे किस माप से अधिक व्यापक होते हैं?|M1|M2|M3|M4|M4|MJC-3_U2_T2.2|30
48|मांग जमा पर 'चेक' (Cheques) किस प्रकार की मुद्रा का उदाहरण है?|नकद मुद्रा|साख मुद्रा (Credit Money)|उच्च शक्ति मुद्रा|सरकारी मुद्रा|साख मुद्रा (Credit Money)|MJC-3_U2_T2.2|30
49|मुद्रा पूर्ति के मापों में, 'L' श्रृंखला किसे दर्शाती है?|केवल नकद|कुल बैंकिंग तरलता|सबसे संकीर्ण माप|व्यापक तरलता (Broad Liquidity)|व्यापक तरलता (Broad Liquidity)|MJC-3_U2_T2.2|30
50|RBI द्वारा मुद्रा की पूर्ति के मापों की समीक्षा और सुधार (जैसे M1, M2, M3, M4) समय-समय पर क्यों किया जाता है?|केवल सरकारी खर्च घटाने के लिए|अर्थव्यवस्था की बदलती तरलता विशेषताओं को दर्शाने के लिए|केवल सरकारी जमा बढ़ाने के लिए|केवल अंतरराष्ट्रीय मानकों का पालन करने के लिए|अर्थव्यवस्था की बदलती तरलता विशेषताओं को दर्शाने के लिए|MJC-3_U2_T2.2|30
