id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
14|साख सृजन की प्रक्रिया में, ऋण लेने वाला व्यक्ति ऋण की राशि का क्या करता है?|इसे तुरंत नकद में निकाल लेता है|इसे बैंक में जमा कर देता है और चेक से लेनदेन करता है|इसे RBI के पास रखता है|इसे निवेश नहीं करता|इसे बैंक में जमा कर देता है और चेक से लेनदेन करता है|MJC-3_U2_T2.3|30
15|यदि LRR बढ़ता है, तो साख सृजन की क्षमता पर क्या प्रभाव पड़ेगा?|बढ़ेगी|घटेगी|अपरिवर्तित रहेगी|पहले बढ़ेगी फिर घटेगी|घटेगी|MJC-3_U2_T2.3|30
16|यदि LRR घटता है, तो साख गुणक पर क्या प्रभाव पड़ेगा?|बढ़ेगा|घटेगा|अपरिवर्तित रहेगा|शून्य हो जाएगा|बढ़ेगा|MJC-3_U2_T2.3|30
17|बैंक अपनी कुल जमा का कितना हिस्सा ऋण के रूप में देने के लिए स्वतंत्र होते हैं?|LRR के बराबर|LRR से अधिक|LRR से कम|LRR घटाने के बाद बची हुई राशि|LRR घटाने के बाद बची हुई राशि|MJC-3_U2_T2.3|30
18|साख सृजन पर किसका नियंत्रण होता है?|जनता|केंद्रीय बैंक (RBI)|वाणिज्यिक बैंक|केवल सरकार|केंद्रीय बैंक (RBI)|MJC-3_U2_T2.3|30
19|यदि बैंक CRR का पालन न करें, तो RBI क्या कार्रवाई कर सकता है?|उन्हें इनाम दे सकता है|उन पर जुर्माना लगा सकता है|उन्हें अधिक ऋण दे सकता है|उन्हें करों में छूट दे सकता है|उन पर जुर्माना लगा सकता है|MJC-3_U2_T2.3|30
20|साख सृजन की प्रक्रिया को कौन सा कारक सीमित कर सकता है?|उच्च जमा दरें|बैंकों की ऋण देने की अनिच्छा|कम LRR|उच्च सरकारी खर्च|बैंकों की ऋण देने की अनिच्छा|MJC-3_U2_T2.3|30
21|साख सृजन की प्रक्रिया में 'व्युत्पन्न जमा' (Derivative Deposits) क्यों महत्वपूर्ण हैं?|वे साख सृजन को और आगे बढ़ाते हैं|वे साख सृजन को रोकते हैं|वे केवल नकद जमा होते हैं|उनका कोई मौद्रिक मूल्य नहीं होता|वे साख सृजन को और आगे बढ़ाते हैं|MJC-3_U2_T2.3|30
22|साख सृजन की अधिकतम सीमा कब प्राप्त होती है?|जब LRR 100% हो|जब LRR 0% हो|जब पूरी अर्थव्यवस्था बैंकिंग प्रणाली से जुड़ी हो और कोई नकद रिसाव न हो|जब कोई ऋण न दिया जाए|जब पूरी अर्थव्यवस्था बैंकिंग प्रणाली से जुड़ी हो और कोई नकद रिसाव न हो|MJC-3_U2_T2.3|30
23|साख सृजन की प्रक्रिया में 'नकद रिसाव' (Cash Leakage) क्या है?|जब लोग नकद के बजाय चेक से भुगतान करते हैं|जब ऋण लेने वाले लोग नकद का कुछ हिस्सा बैंक में जमा करने के बजाय अपने पास रखते हैं|जब बैंक RBI के पास जमा रखते हैं|जब बैंक सरकारी बांड खरीदते हैं|जब ऋण लेने वाले लोग नकद का कुछ हिस्सा बैंक में जमा करने के बजाय अपने पास रखते हैं|MJC-3_U2_T2.3|30
24|यदि नकद रिसाव बढ़ता है, तो साख गुणक पर क्या प्रभाव पड़ेगा?|यह बढ़ेगा|यह घटेगा|यह अपरिवर्तित रहेगा|यह शून्य हो जाएगा|यह घटेगा|MJC-3_U2_T2.3|30
25|LRR किस उद्देश्य को पूरा करता है?|बैंकों की लाभप्रदता बढ़ाना|जमाकर्ताओं के हितों की रक्षा करना और बैंकों को सुरक्षित रखना|केवल मुद्रास्फीति को नियंत्रित करना|केवल सरकारी ऋण को वित्तपोषित करना|जमाकर्ताओं के हितों की रक्षा करना और बैंकों को सुरक्षित रखना|MJC-3_U2_T2.3|30
26|बैंकों द्वारा साख सृजन की सीमा किस पर निर्भर नहीं करती है?|LRR का स्तर|बैंकों की लाभप्रदता|जनता की जमा करने की आदत|बैंकों की ऋण देने की इच्छा|बैंकों की लाभप्रदता|MJC-3_U2_T2.3|30
27|SLR (सांविधिक तरलता अनुपात) के तहत रखी गई तरल संपत्ति किसे दर्शाती है?|बैंकों की उधार देने की क्षमता|बैंकों की शोधन क्षमता (Solvency)|बैंकों का लाभ|बैंकों का कुल घाटा|बैंकों की शोधन क्षमता (Solvency)|MJC-3_U2_T2.3|30
28|यदि LRR 10% है और प्रारंभिक जमा ₹2000 है, तो कुल ऋण कितना दिया जाएगा?|₹20000|₹18000|₹2000|₹1800|₹18000|MJC-3_U2_T2.3|30
29|बैंकों द्वारा साख सृजन की प्रक्रिया में, वे पैसे को वास्तव में क्या करते हैं?|मुद्रित करते हैं|गुणन करते हैं (Multiply)|नष्ट करते हैं|केवल सरकारी बांड खरीदते हैं|गुणन करते हैं (Multiply)|MJC-3_U2_T2.3|30
30|वाणिज्यिक बैंक ऋण क्यों देते हैं?|केवल सामाजिक सेवा के लिए|लाभ कमाने के लिए|LRR की आवश्यकता को पूरा करने के लिए|साख गुणक को कम करने के लिए|लाभ कमाने के लिए|MJC-3_U2_T2.3|30
31|RBI द्वारा मुद्रास्फीति को नियंत्रित करने के लिए कौन सा उपकरण इस्तेमाल किया जाता है?|LRR को कम करना|LRR को बढ़ाना|सरकारी खर्च बढ़ाना|निर्यात बढ़ाना|LRR को बढ़ाना|MJC-3_U2_T2.3|30
32|LRR का उपयोग 'मौद्रिक नीति' में किस प्रकार किया जाता है?|राजकोषीय उपकरण के रूप में|साख नियंत्रण उपकरण के रूप में|केवल सरकारी व्यय के रूप में|केवल व्यापार संतुलन के रूप में|साख नियंत्रण उपकरण के रूप में|MJC-3_U2_T2.3|30
33|CRR में रखी गई राशि पर बैंक को कितना ब्याज मिलता है?|उच्च ब्याज|शून्य ब्याज|बाज़ार दर पर ब्याज|बैंक दर पर ब्याज|शून्य ब्याज|MJC-3_U2_T2.3|30
34|SLR के तहत सरकारी प्रतिभूतियाँ खरीदने से सरकार को क्या मदद मिलती है?|उनका खर्च कम होता है|उनका बजट घाटा कम होता है|अपने खर्चों को वित्तपोषित करना|आयात बढ़ाना|अपने खर्चों को वित्तपोषित करना|MJC-3_U2_T2.3|30
35|बैंकों की ऋण देने की क्षमता पर 'मंदी' (Recession) का क्या प्रभाव पड़ सकता है?|ऋण देने की क्षमता बढ़ सकती है|ऋण की मांग घट सकती है, जिससे साख सृजन धीमा हो जाता है|साख गुणक बढ़ जाता है|LRR घट जाता है|ऋण की मांग घट सकती है, जिससे साख सृजन धीमा हो जाता है|MJC-3_U2_T2.3|30
36|LRR का वह हिस्सा जो बैंक अपनी तिजोरी में नकद रखते हैं (CRR से अलग), उसे क्या कहते हैं?|अतिरिक्त आरक्षितियाँ (Excess Reserves)|सावधि जमा|प्राथमिक जमा|साख गुणक|अतिरिक्त आरक्षितियाँ (Excess Reserves)|MJC-3_U2_T2.3|30
37|'मुद्रास्फीति' के दौरान RBI क्या कार्रवाई करेगा?|CRR घटाएगा|SLR घटाएगा|CRR और SLR दोनों बढ़ाएगा|खुले बाज़ार में सरकारी बांड खरीदेगा|CRR और SLR दोनों बढ़ाएगा|MJC-3_U2_T2.3|30
38|साख सृजन की प्रक्रिया को कौन सा कारक 'जनता की इच्छा' से प्रभावित करता है?|LRR का स्तर|नकद रखने की जनता की आदत (नकद रिसाव)|सरकारी खर्च|बैंकों की बचत दर|नकद रखने की जनता की आदत (नकद रिसाव)|MJC-3_U2_T2.3|30
39|व्युत्पन्न जमाएँ (Derivative Deposits) किस प्रकार की होती हैं?|सावधि जमा|बचत जमा|माँग जमा (Demand Deposits)|केवल सरकारी जमा|माँग जमा (Demand Deposits)|MJC-3_U2_T2.3|30
40|LRR में वृद्धि का अर्थव्यवस्था में 'निवेश' पर क्या प्रभाव पड़ेगा?|निवेश बढ़ेगा|निवेश घटेगा|निवेश अपरिवर्तित रहेगा|निवेश केवल सरकारी खर्च पर निर्भर करेगा|निवेश घटेगा|MJC-3_U2_T2.3|30
41|यदि LRR 50% है और प्रारंभिक जमा ₹100 है, तो कुल ऋण कितना दिया जाएगा?|₹50|₹200|₹100|₹50|₹100|MJC-3_U2_T2.3|30
42|बैंकों द्वारा साख सृजन का मतलब क्या है?|वे वास्तव में नकद की मात्रा बढ़ाते हैं|वे जमा राशि को कई गुना गुणा करके अर्थव्यवस्था की क्रय शक्ति बढ़ाते हैं|वे केवल जमा स्वीकार करते हैं|वे केवल सरकारी प्रतिभूतियाँ खरीदते हैं|वे जमा राशि को कई गुना गुणा करके अर्थव्यवस्था की क्रय शक्ति बढ़ाते हैं|MJC-3_U2_T2.3|30
43|साख गुणक, 'पूंजी गुणक' (Capital Multiplier) से किस प्रकार भिन्न है?|साख गुणक आय की वृद्धि को मापता है|साख गुणक बैंकों की जमा में वृद्धि को मापता है|साख गुणक केवल सरकारी खर्च को मापता है|साख गुणक हमेशा 1 से कम होता है|साख गुणक बैंकों की जमा में वृद्धि को मापता है|MJC-3_U2_T2.3|30
44|LRR का उद्देश्य 'स्थिरता' (Stability) को कैसे बढ़ावा देना है?|यह मुद्रास्फीति को नियंत्रित करने में मदद करता है|यह बेरोज़गारी को बढ़ाता है|यह केवल सरकारी खर्च को स्थिर करता है|यह निर्यात को स्थिर करता है|यह मुद्रास्फीति को नियंत्रित करने में मदद करता है|MJC-3_U2_T2.3|30
45|यदि जनता अपनी जमाओं को नकद में रखने लगे, तो साख सृजन पर क्या प्रभाव पड़ेगा?|साख सृजन तेज़ी से होगा|साख सृजन धीमा हो जाएगा|साख सृजन अपरिवर्तित रहेगा|केवल CRR बढ़ेगा|साख सृजन धीमा हो जाएगा|MJC-3_U2_T2.3|30
46|CRR और SLR दोनों को मिलाकर क्या कहा जाता है?|साख गुणक|LRR (कानूनी आरक्षित अनुपात)|अतिरिक्त आरक्षितियाँ|माँग जमा|LRR (कानूनी आरक्षित अनुपात)|MJC-3_U2_T2.3|30
47|LRR को 'साख नियंत्रण' का एक मात्रात्मक उपकरण (Quantitative Tool) क्यों कहा जाता है?|यह केवल गुणात्मक नियंत्रण करता है|यह अर्थव्यवस्था में साख की मात्रा को सीधे प्रभावित करता है|यह केवल बैंकों को सलाह देता है|यह केवल सरकारी व्यय को मापता है|यह अर्थव्यवस्था में साख की मात्रा को सीधे प्रभावित करता है|MJC-3_U2_T2.3|30
48|बैंकों द्वारा दिया गया ऋण ग्राहकों की कौन सी देनदारी बन जाती है?|सावधि जमा|माँग जमा (Demand Deposits)|माँग ऋण (Loan)|आरक्षितियाँ|माँग ऋण (Loan)|MJC-3_U2_T2.3|30
49|LRR के तहत रखी गई संपत्ति (नकद और तरल संपत्ति) बैंक की कौन सी देनदारी होती है?|बैंक की संपत्ति|बैंक का लाभ|बैंक की हानि|जमाकर्ता का ऋण|बैंक की संपत्ति|MJC-3_U2_T2.3|30
50|साख सृजन की प्रक्रिया में बैंक की कौन सी देनदारी 'पैसा' बन जाती है?|माँग जमा|ऋण|आरक्षितियाँ|सरकारी बांड|माँग जमा|MJC-3_U2_T2.3|30
