id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
13|दो-क्षेत्रीय मॉडल में परिवार फर्मों को क्या उपलब्ध कराते हैं?|वस्तुएँ और सेवाएँ|उत्पादन के कारक (भूमि, श्रम, आदि)|निवेश|सरकारी खर्च|उत्पादन के कारक (भूमि, श्रम, आदि)|MJC-3_U1_T1.2|30
14|दो-क्षेत्रीय मॉडल में फर्मों से परिवारों को 'मौद्रिक प्रवाह' किस रूप में मिलता है?|टैक्स|ऋण|कारक आय (वेतन, किराया, ब्याज)|सब्सिडी|कारक आय (वेतन, किराया, ब्याज)|MJC-3_U1_T1.2|30
15|चक्रीय आय प्रवाह के अनुसार उत्पादन, आय और व्यय में क्या संबंध होता है?|उत्पादन > आय > व्यय|उत्पादन = आय = व्यय|उत्पादन < आय < व्यय|कोई सीधा संबंध नहीं|उत्पादन = आय = व्यय|MJC-3_U1_T1.2|30
16|तीन-क्षेत्रीय चक्रीय प्रवाह मॉडल में कौन सा नया क्षेत्र शामिल होता है?|बैंक|विदेशी क्षेत्र|सरकार|एनजीओ|सरकार|MJC-3_U1_T1.2|30
17|तीन-क्षेत्रीय मॉडल में 'सरकार' की मुख्य भूमिका क्या है?|साख निर्माण करना|जमाएँ स्वीकार करना|टैक्स लेना और सरकारी व्यय करना|वस्तुओं का उत्पादन करना|टैक्स लेना और सरकारी व्यय करना|MJC-3_U1_T1.2|30
18|सरकार द्वारा दिया जाने वाला 'बेरोज़गारी भत्ता' चक्रीय आय प्रवाह में क्या कहलाता है?|कारक आय|सरकारी व्यय|हस्तांतरण भुगतान|निवेश|हस्तांतरण भुगतान|MJC-3_U1_T1.2|30
19|चार-क्षेत्रीय चक्रीय प्रवाह मॉडल में कौन सा अंतिम क्षेत्र शामिल होता है?|बैंक और वित्तीय बाज़ार|विदेशी क्षेत्र|पूंजी बाज़ार|घरेलू क्षेत्र|विदेशी क्षेत्र|MJC-3_U1_T1.2|30
20|विदेशी क्षेत्र से देश में पैसा आने का मुख्य माध्यम क्या है?|आयात|सरकारी व्यय|निवेश|निर्यात|निर्यात|MJC-3_U1_T1.2|30
21|चक्रीय आय प्रवाह से 'रिसाव' (Leakage) का क्या अर्थ है?|पैसे का अर्थव्यवस्था से बाहर निकलना|पैसे का अर्थव्यवस्था में प्रवेश करना|पैसे का बाज़ार में तेज़ी से घूमना|पैसे का बैंक में स्थिर होना|पैसे का अर्थव्यवस्था से बाहर निकलना|MJC-3_U1_T1.2|30
22|निम्न में से कौन सा चक्रीय आय प्रवाह में एक 'रिसाव' (Leakage) है?|सरकारी खर्च|निवेश|बचत|निर्यात|बचत|MJC-3_U1_T1.2|30
23|चक्रीय आय प्रवाह में 'प्रवेश' (Injection) का क्या अर्थ है?|पैसे का अर्थव्यवस्था से बाहर निकलना|पैसे का अर्थव्यवस्था में प्रवेश करना|पैसे का बैंक में जमा होना|पैसे का वस्तुओं पर खर्च होना|पैसे का अर्थव्यवस्था में प्रवेश करना|MJC-3_U1_T1.2|30
24|निम्न में से कौन सा चक्रीय आय प्रवाह में एक 'प्रवेश' (Injection) है?|बचत|टैक्स|आयात|निवेश|निवेश|MJC-3_U1_T1.2|30
25|यदि चक्रीय आय प्रवाह में 'रिसाव' 'प्रवेश' से अधिक हो जाए, तो क्या होगा?|अर्थव्यवस्था स्थिर रहेगी|अर्थव्यवस्था बढ़ेगी (विस्तार)|अर्थव्यवस्था सिकुड़ जाएगी (मंदी)|ब्याज दरें बढ़ जाएंगी|अर्थव्यवस्था सिकुड़ जाएगी (मंदी)|MJC-3_U1_T1.2|30
26|समष्टि अर्थशास्त्र की पद्धति में 'संतुलन विश्लेषण' किसका अध्ययन करता है?|व्यक्तिगत मांग और आपूर्ति|कुल मांग और कुल आपूर्ति के बीच संतुलन|केवल मूल्य स्तर|केवल सरकारी व्यय|कुल मांग और कुल आपूर्ति के बीच संतुलन|MJC-3_U1_T1.2|30
27|समष्टि अर्थशास्त्र में 'नीति-उन्मुख दृष्टिकोण' किस लक्ष्य के लिए काम करता है?|आर्थिक लक्ष्यों (जैसे उच्च विकास) को प्राप्त करना|केवल राजनीतिक स्थिरता|केवल सांख्यिकीय डेटा का संग्रह|सामाजिक विभाजन को समझना|आर्थिक लक्ष्यों (जैसे उच्च विकास) को प्राप्त करना|MJC-3_U1_T1.2|30
28|'मुद्रास्फीति दर' को मापने के लिए किस सूचकांक का उपयोग किया जाता है?|केवल बेरोज़गारी दर|केवल GDP|उपभोक्ता मूल्य सूचकांक (CPI) या थोक मूल्य सूचकांक (WPI)|केवल राष्ट्रीय आय|उपभोक्ता मूल्य सूचकांक (CPI) या थोक मूल्य सूचकांक (WPI)|MJC-3_U1_T1.2|30
29|समष्टि अर्थशास्त्र में 'आय' किसका माप है?|देश की कुल कमाई|एक व्यक्ति का वेतन|एक कंपनी का लाभ|विदेश से प्राप्त ऋण|देश की कुल कमाई|MJC-3_U1_T1.2|30
30|समष्टि अर्थशास्त्र में 'कुल निवेश' किसका एक घटक है?|कुल मांग|कुल आपूर्ति|मौद्रिक नीति|सरकारी राजस्व|कुल मांग|MJC-3_U1_T1.2|30
31|यदि अर्थव्यवस्था में 'कुल मांग' 'कुल उत्पादन' से कम है, तो फर्मों का स्टॉक क्या होगा?|घट जाएगा|बढ़ जाएगा|स्थिर रहेगा|अप्रभावित रहेगा|बढ़ जाएगा|MJC-3_U1_T1.2|30
32|चक्रीय आय प्रवाह में परिवार फर्मों को 'उत्पादन के कारक' (जैसे श्रम) किस प्रवाह में प्रदान करते हैं?|मौद्रिक प्रवाह|वित्तीय प्रवाह|वास्तविक प्रवाह|हस्तांतरण प्रवाह|वास्तविक प्रवाह|MJC-3_U1_T1.2|30
33|दो-क्षेत्रीय मॉडल में, 'परिवारों का व्यय' फर्मों के लिए क्या बन जाता है?|ऋण|राजस्व (Revenue)|टैक्स|घाटा|राजस्व (Revenue)|MJC-3_U1_T1.2|30
34|कौन सा कारक 'कुल उत्पादन' को सीधे प्रभावित करता है?|ब्याज दर|राष्ट्रीय आय|रोज़गार का स्तर|मुद्रा आपूर्ति|रोज़गार का स्तर|MJC-3_U1_T1.2|30
35|तीन-क्षेत्रीय मॉडल में सरकार का 'राजस्व' मुख्यतः कहाँ से आता है?|हस्तांतरण भुगतान|ऋण|टैक्स|निर्यात|टैक्स|MJC-3_U1_T1.2|30
36|चार-क्षेत्रीय मॉडल में, 'आयात' चक्रीय आय प्रवाह पर क्या प्रभाव डालता है?|प्रवेश (Injection)|रिसाव (Leakage)|न्यूट्रल प्रभाव|विनिमय प्रभाव|रिसाव (Leakage)|MJC-3_U1_T1.2|30
37|'सरकारी व्यय' चक्रीय आय प्रवाह पर क्या प्रभाव डालता है?|रिसाव (Leakage)|न्यूट्रल प्रभाव|प्रवेश (Injection)|नकारात्मक प्रभाव|प्रवेश (Injection)|MJC-3_U1_T1.2|30
38|यदि 'निर्यात' 'आयात' से अधिक हो, तो चक्रीय प्रवाह में शुद्ध प्रभाव क्या होगा?|रिसाव|प्रवेश|कोई प्रभाव नहीं|मुद्रास्फीति|प्रवेश|MJC-3_U1_T1.2|30
39|समष्टि अर्थशास्त्र में 'दूरबीन' का उपयोग किसलिए किया जाता है?|पूरे बाज़ार को एक साथ देखने के लिए|सिर्फ एक कंपनी को देखने के लिए|विदेश व्यापार का आकलन करने के लिए|व्यक्तिगत बचत को ट्रैक करने के लिए|पूरे बाज़ार को एक साथ देखने के लिए|MJC-3_U1_T1.2|30
40|समष्टि अर्थशास्त्र का कौन सा घटक अर्थव्यवस्था में वस्तुओं और सेवाओं की औसत कीमतों को दर्शाता है?|कुल उत्पादन|कुल रोज़गार|सामान्य मूल्य स्तर|कुल निवेश|सामान्य मूल्य स्तर|MJC-3_U1_T1.2|30
41|समष्टि अर्थशास्त्र में 'मॉडल निर्माण' का उद्देश्य क्या है?|जटिल आर्थिक वास्तविकताओं को सरल बनाना|केवल सरकारी राजस्व का आकलन|केवल बेरोज़गारी मापना|व्यक्तिगत व्यवहार का विश्लेषण|जटिल आर्थिक वास्तविकताओं को सरल बनाना|MJC-3_U1_T1.2|30
42|किस आर्थिक सिद्धांत में कहा जाता है कि उत्पादन = आय = व्यय?|चक्रीय आय प्रवाह|तुलनात्मक लाभ का सिद्धांत|उपभोग का सिद्धांत|ब्याज का सिद्धांत|चक्रीय आय प्रवाह|MJC-3_U1_T1.2|30
43|दो-क्षेत्रीय मॉडल की एक मुख्य मान्यता क्या है?|कोई सरकारी हस्तक्षेप नहीं होता|आयात निर्यात होते हैं|बैंक ऋण नहीं देते|लोग कोई बचत नहीं करते|कोई सरकारी हस्तक्षेप नहीं होता|MJC-3_U1_T1.2|30
44|तीन-क्षेत्रीय मॉडल में परिवार अपनी आय का उपयोग किन तीन चीज़ों में करते हैं?|उपभोग, बचत, निवेश|उपभोग, टैक्स, आयात|उपभोग, बचत, टैक्स|निवेश, उपभोग, निर्यात|उपभोग, बचत, टैक्स|MJC-3_U1_T1.2|30
45|समष्टि अर्थशास्त्र के अध्ययन में कौन सा विषय 'आर्थिक विकास और वृद्धि' से जुड़ा है?|पूंजी का संचय|कुल निवेश|रोज़गार का सिद्धांत|उपरोक्त सभी|उपरोक्त सभी|MJC-3_U1_T1.2|30
46|अर्थव्यवस्था की उत्पादन क्षमता को मापने के लिए किस घटक का उपयोग किया जाता है?|कुल निवेश|कुल उत्पादन|शुद्ध निर्यात|सरकारी व्यय|कुल उत्पादन|MJC-3_U1_T1.2|30
47|समष्टि अर्थशास्त्र की पद्धति में 'मॉडल निर्माण' किसका उपयोग करता है?|AD-AS मॉडल|IS-LM मॉडल|दोनों AD-AS और IS-LM मॉडल|मांग वक्र|दोनों AD-AS और IS-LM मॉडल|MJC-3_U1_T1.2|30
48|चक्रीय प्रवाह की किस स्थिति में अर्थव्यवस्था 'विस्तार' (Expansion) की ओर बढ़ेगी?|प्रवेश > रिसाव|प्रवेश < रिसाव|प्रवेश = रिसाव|सरकारी व्यय = टैक्स|प्रवेश > रिसाव|MJC-3_U1_T1.2|30
49|RBI द्वारा ब्याज दरें बढ़ाने-घटाने का निर्णय समष्टि अर्थशास्त्र के किस विषय पर आधारित है?|सामान्य मूल्य स्तर और मुद्रास्फीति|कुल रोज़गार|शुद्ध निर्यात|उपभोग|सामान्य मूल्य स्तर और मुद्रास्फीति|MJC-3_U1_T1.2|30
50|समष्टि अर्थशास्त्र में 'कुल उत्पादन' से क्या तात्पर्य है?|एक वर्ष में उत्पादित वस्तुओं और सेवाओं का कुल मूल्य|केवल सेवाओं का उत्पादन|केवल भौतिक वस्तुओं का उत्पादन|कुल कारक आय|एक वर्ष में उत्पादित वस्तुओं और सेवाओं का कुल मूल्य|MJC-3_U1_T1.2|30
