id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
11|यदि नाममात्र GDP ₹1500 है और GDP डिफ्लेटर 150 है, तो वास्तविक GDP क्या होगा?|₹1000|₹2250|₹1350|₹1650|₹1000|MJC-3_U1_T1.5|30
12|नाममात्र GDP को और किस नाम से जाना जाता है?|स्थिर कीमतों पर GDP|बाज़ार कीमतों पर GDP|चालू कीमतों पर GDP|कारक लागत पर GDP|चालू कीमतों पर GDP|MJC-3_U1_T1.5|30
13|यदि किसी अर्थव्यवस्था में 2022 में उत्पादन 2021 के समान रहा, लेकिन कीमतें 10% बढ़ गईं, तो नाममात्र GDP पर क्या प्रभाव पड़ेगा?|10% बढ़ेगा|10% घटेगा|अपरिवर्तित रहेगा|5% बढ़ेगा|10% बढ़ेगा|MJC-3_U1_T1.5|30
14|यदि किसी अर्थव्यवस्था में 2022 में उत्पादन 2021 के समान रहा, लेकिन कीमतें 10% बढ़ गईं, तो वास्तविक GDP पर क्या प्रभाव पड़ेगा?|10% बढ़ेगा|10% घटेगा|अपरिवर्तित रहेगा|5% बढ़ेगा|अपरिवर्तित रहेगा|MJC-3_U1_T1.5|30
15|GDP डिफ्लेटर में कौन सी वस्तुओं की कीमतें शामिल होती हैं?|केवल उपभोक्ता वस्तुएँ|केवल औद्योगिक वस्तुएँ|अर्थव्यवस्था में उत्पादित सभी अंतिम वस्तुएँ|केवल निर्यात की जाने वाली वस्तुएँ|अर्थव्यवस्था में उत्पादित सभी अंतिम वस्तुएँ|MJC-3_U1_T1.5|30
16|उपभोक्ता मूल्य सूचकांक (CPI) और GDP डिफ्लेटर में क्या अंतर है?|CPI में केवल आयातित वस्तुएँ शामिल हैं|GDP डिफ्लेटर में निर्यातित वस्तुएँ शामिल हैं|CPI में केवल सेवाओं की कीमतें शामिल हैं|CPI एक बेहतर मुद्रास्फीति माप है|GDP डिफ्लेटर में निर्यातित वस्तुएँ शामिल हैं|MJC-3_U1_T1.5|30
17|GDP डिफ्लेटर किस प्रकार का सूचकांक है?|भारित सूचकांक|मूल्य सूचकांक|मात्रा सूचकांक|उपभोग सूचकांक|मूल्य सूचकांक|MJC-3_U1_T1.5|30
18|नाममात्र GDP को वास्तविक GDP में बदलने की प्रक्रिया क्या कहलाती है?|अपस्फीति (Deflation)|GDP अपस्फीति (Deflating)|मुद्रास्फीति|मूल्य वृद्धि|GDP अपस्फीति (Deflating)|MJC-3_U1_T1.5|30
19|GDP डिफ्लेटर को 100 से गुणा क्यों किया जाता है?|प्रतिशत के रूप में व्यक्त करने के लिए|मूल्य वृद्धि दिखाने के लिए|वास्तविक उत्पादन दिखाने के लिए|राष्ट्रीय आय ज्ञात करने के लिए|प्रतिशत के रूप में व्यक्त करने के लिए|MJC-3_U1_T1.5|30
20|यदि नाममात्र GDP और वास्तविक GDP दोनों ₹500 हैं, तो GDP डिफ्लेटर क्या होगा?|500|0|100|200|100|MJC-3_U1_T1.5|30
21|किस GDP में मूल्य स्तर में बदलाव का प्रभाव शामिल नहीं होता है?|नाममात्र GDP|वास्तविक GDP|GDP डिफ्लेटर|GDP at MP|वास्तविक GDP|MJC-3_U1_T1.5|30
22|किस GDP में मौद्रिक मूल्य में बदलाव का प्रभाव शामिल होता है?|वास्तविक GDP|स्थिर GDP|नाममात्र GDP|संभावित GDP|नाममात्र GDP|MJC-3_U1_T1.5|30
23|यदि वास्तविक GDP, नाममात्र GDP से अधिक है, तो इसका क्या अर्थ है?|कीमतों में भारी वृद्धि हुई है|कीमतों में गिरावट (अपस्फीति) हुई है|उत्पादन में भारी वृद्धि हुई है|आधार वर्ष चालू वर्ष से बाद में है|कीमतों में गिरावट (अपस्फीति) हुई है|MJC-3_U1_T1.5|30
24|नाममात्र GDP में वृद्धि, यदि वास्तविक GDP स्थिर रहे, तो क्या दर्शाती है?|केवल उत्पादन की वृद्धि|केवल मूल्य स्तर की वृद्धि|आर्थिक मंदी|पूंजी निर्माण|केवल मूल्य स्तर की वृद्धि|MJC-3_U1_T1.5|30
25|'आधार वर्ष' (Base Year) का निर्धारण कौन करता है?|निजी कंपनियाँ|सांख्यिकी संगठन (जैसे भारत में NSO)|केवल RBI|केवल वित्त मंत्रालय|सांख्यिकी संगठन (जैसे भारत में NSO)|MJC-3_U1_T1.5|30
26|आधार वर्ष को नियमित रूप से बदलने का उद्देश्य क्या है?|उत्पादन बढ़ाना|आर्थिक नीतियों को बदलना|बाज़ार की बदलती संरचना को दर्शाना|मुद्रास्फीति को नियंत्रित करना|बाज़ार की बदलती संरचना को दर्शाना|MJC-3_U1_T1.5|30
27|यदि GDP डिफ्लेटर 100 से कम हो, तो इसका क्या अर्थ है?|अपस्फीति (Deflation) की स्थिति|मुद्रास्फीति की स्थिति|वास्तविक GDP = नाममात्र GDP|उत्पादन क्षमता कम हुई है|अपस्फीति (Deflation) की स्थिति|MJC-3_U1_T1.5|30
28|किस GDP का उपयोग मुख्य रूप से अंतर्राष्ट्रीय तुलनाओं के लिए किया जाता है?|नाममात्र GDP|वास्तविक GDP|GDP डिफ्लेटर|राष्ट्रीय आय|वास्तविक GDP|MJC-3_U1_T1.5|30
29|वास्तविक GDP में वृद्धि होने पर, देश में आम तौर पर क्या होता है?|जीवन स्तर में सुधार|जीवन स्तर में गिरावट|केवल कीमतें बढ़ती हैं|केवल बेरोज़गारी बढ़ती है|जीवन स्तर में सुधार|MJC-3_U1_T1.5|30
30|वास्तविक GDP और नाममात्र GDP के बीच का अंतर किसे मापने में मदद करता है?|उत्पादन क्षमता में अंतर|मूल्य वृद्धि (महंगाई) में अंतर|कारक आय में अंतर|शुद्ध निर्यात में अंतर|मूल्य वृद्धि (महंगाई) में अंतर|MJC-3_U1_T1.5|30
31|यदि आधार वर्ष की कीमतें ₹100 हैं और चालू वर्ष की कीमतें ₹120 हैं, तो मुद्रास्फीति कितनी होगी?|100%|20%|120%|10%|20%|MJC-3_U1_T1.5|30
32|नाममात्र GDP की गणना में कौन सा कारक शामिल नहीं होता?|चालू वर्ष की कीमतें|चालू वर्ष की मात्रा|आधार वर्ष की कीमतें|उपभोग व्यय|आधार वर्ष की कीमतें|MJC-3_U1_T1.5|30
33|वास्तविक GDP का एक वैकल्पिक नाम क्या है?|चालू कीमतों पर GDP|मात्रात्मक GDP|मौद्रिक GDP|फैक्टर कॉस्ट पर GDP|मात्रात्मक GDP|MJC-3_U1_T1.5|30
34|नाममात्र GDP में बदलाव होने पर, हम निश्चित रूप से क्या नहीं कह सकते?|मूल्य स्तर बदला है|उत्पादन की मात्रा बदली है|आर्थिक कल्याण बदला है|कुछ भी नहीं बदला|आर्थिक कल्याण बदला है|MJC-3_U1_T1.5|30
35|GDP डिफ्लेटर की गणना किस प्रकार के सूचकांक का उपयोग करती है?|Paasche Index|Laspeyres Index|Fisher Index|CPI Index|Paasche Index|MJC-3_U1_T1.5|30
36|वास्तविक GDP को 'स्थिर कीमतों पर GDP' क्यों कहा जाता है?|क्योंकि कीमतें हमेशा स्थिर रहती हैं|क्योंकि कीमतों को आधार वर्ष पर स्थिर रखा जाता है|क्योंकि उत्पादन की मात्रा स्थिर है|क्योंकि निवेश स्थिर है|क्योंकि कीमतों को आधार वर्ष पर स्थिर रखा जाता है|MJC-3_U1_T1.5|30
37|नाममात्र GDP में वृद्धि के बावजूद यदि वास्तविक GDP में गिरावट आती है, तो यह किस समस्या का संकेत है?|अपस्फीति|मंदी|अति-उत्पादन|मुद्रास्फीतिजनित मंदी (Stagflation)|मुद्रास्फीतिजनित मंदी (Stagflation)|MJC-3_U1_T1.5|30
38|GDP डिफ्लेटर का आधार वर्ष हमेशा क्या होता है?|200|100|0|1|100|MJC-3_U1_T1.5|30
39|GDP डिफ्लेटर और CPI में, कौन सा व्यापक (Broader) मूल्य माप है?|CPI|GDP डिफ्लेटर|दोनों समान हैं|कोई नहीं|GDP डिफ्लेटर|MJC-3_U1_T1.5|30
40|यदि किसी वर्ष का GDP डिफ्लेटर 110 है, तो इसका मतलब है कि कीमतें आधार वर्ष की तुलना में कितनी बढ़ी हैं?|110%|10%|90%|1%|10%|MJC-3_U1_T1.5|30
41|यदि नाममात्र GDP ₹5000 है और वास्तविक GDP ₹4000 है, तो कीमतों में कितना प्रतिशत परिवर्तन हुआ है (यदि आधार वर्ष 100 हो)?|25% वृद्धि|20% वृद्धि|25% कमी|80% वृद्धि|25% वृद्धि|MJC-3_U1_T1.5|30
42|वास्तविक GDP की गणना में, चालू वर्ष की मात्रा को किस वर्ष की कीमत से गुणा किया जाता है?|पिछले वर्ष|अगले वर्ष|आधार वर्ष|चालू वर्ष|आधार वर्ष|MJC-3_U1_T1.5|30
43|नाममात्र GDP की गणना में, चालू वर्ष की मात्रा को किस वर्ष की कीमत से गुणा किया जाता है?|पिछले वर्ष|अगले वर्ष|आधार वर्ष|चालू वर्ष|चालू वर्ष|MJC-3_U1_T1.5|30
44|GDP डिफ्लेटर में किस प्रकार की कीमतों को शामिल नहीं किया जाता?|निर्यात की कीमतें|सेवाओं की कीमतें|आयातित वस्तुओं की कीमतें|मध्यवर्ती वस्तुओं की कीमतें|आयातित वस्तुओं की कीमतें|MJC-3_U1_T1.5|30
45|नाममात्र और वास्तविक GDP के बीच के संबंध को समझने का मुख्य कारण क्या है?|व्यापार संतुलन बनाए रखना|आर्थिक वृद्धि का सही आकलन करना|केवल सरकारी व्यय मापना|बेरोज़गारी को समाप्त करना|आर्थिक वृद्धि का सही आकलन करना|MJC-3_U1_T1.5|30
46|नाममात्र GDP में वृद्धि, जो सिर्फ मूल्य वृद्धि के कारण होती है, क्या कहलाती है?|मौद्रिक वृद्धि|वास्तविक वृद्धि|आर्थिक विकास|भौतिक विकास|मौद्रिक वृद्धि|MJC-3_U1_T1.5|30
47|वास्तविक GDP की गणना के लिए भारत में कौन सा आधार वर्ष उपयोग किया जाता है?|1991-92|2004-05|2011-12|2017-18|2011-12|MJC-3_U1_T1.5|30
48|वास्तविक GDP को 'सही विकास' का माप क्यों माना जाता है?|क्योंकि यह केवल पैसों के मूल्य को देखता है|क्योंकि यह कीमतों के प्रभाव को हटा देता है|क्योंकि इसमें NFIA शामिल है|क्योंकि यह केवल सरकारी खर्च को देखता है|क्योंकि यह कीमतों के प्रभाव को हटा देता है|MJC-3_U1_T1.5|30
49|यदि वास्तविक GDP और नाममात्र GDP समान हैं, तो इसका मतलब है कि चालू वर्ष कौन सा है?|आधार वर्ष|पिछले वर्ष|अगले वर्ष|मंदी का वर्ष|आधार वर्ष|MJC-3_U1_T1.5|30
50|GDP डिफ्लेटर मूल्य सूचकांक में वस्तुओं का भार (Weight) कैसा होता है?|स्थिर (आधार वर्ष पर आधारित)|परिवर्तनशील (चालू वर्ष की मात्रा पर आधारित)|केवल सरकारी खरीद पर आधारित|केवल उपभोग पर आधारित|परिवर्तनशील (चालू वर्ष की मात्रा पर आधारित)|MJC-3_U1_T1.5|30
