id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
11|UNISDR (United Nations International Strategy for Disaster Reduction) के अनुसार आपदा की परिभाषा में कौन-सा तत्व शामिल है?|सिर्फ संपत्ति का नुकसान|सामुदायिक कार्यों में गंभीर व्यवधान और भारी नुकसान|केवल मौसमी बदलाव|उच्च लाभ|सामुदायिक कार्यों में गंभीर व्यवधान और भारी नुकसान|AEC-3_U1_T1.1|30
12|आपदा के लिए किस शब्द का प्रयोग किया जाता है जो 'अचानक' और 'अप्रत्याशित' हो?|घटना (Incident)|आघात (Shock)|सुरक्षा|धीरे-धीरे|आघात (Shock)|AEC-3_U1_T1.1|30
13|आपदा में किसी क्षेत्र की ________ को समझना महत्वपूर्ण है ताकि प्रभावी योजना बनाई जा सके।|राजनीतिक स्थिति|भेद्यता (Vulnerability)|पड़ोसी|मौसम का हाल|भेद्यता (Vulnerability)|AEC-3_U1_T1.1|30
14|आपदा की स्थिति में तत्काल और प्राथमिक आवश्यकता क्या है?|विमान खरीदना|खोज और बचाव कार्य (Search and Rescue)|लंबी बहस करना|सजावट करना|खोज और बचाव कार्य (Search and Rescue)|AEC-3_U1_T1.1|30
15|आपदा को ________ में मापा जाता है।|केवल किलोग्राम|प्रभाव और क्षति की मात्रा|केवल दूरी|केवल समय|प्रभाव और क्षति की मात्रा|AEC-3_U1_T1.1|30
16|एक आपदा को एक 'खतरा' (Hazard) तब माना जाता है जब वह ________।|किसी को प्रभावित न करे|मानव जीवन और संपत्ति के संपर्क में आए|केवल कागज़ पर रहे|केवल मौसम में हो|मानव जीवन और संपत्ति के संपर्क में आए|AEC-3_U1_T1.1|30
17|आपदाओं को 'प्रकृति' के आधार पर किस प्रकार के प्रभाव से जोड़ा जाता है?|केवल सकारात्मक|नकारात्मक|तटस्थ|केवल सामाजिक|नकारात्मक|AEC-3_U1_T1.1|30
18|आपदा के कारण होने वाली क्षति में कौन सा आयाम शामिल है?|केवल शारीरिक|भौतिक, आर्थिक, सामाजिक और पर्यावरणीय|केवल राजनीतिक|केवल कलात्मक|भौतिक, आर्थिक, सामाजिक और पर्यावरणीय|AEC-3_U1_T1.1|30
19|आपदा की एक महत्वपूर्ण विशेषता क्या है जो इसे 'आपातकाल' (Emergency) से अलग करती है?|इसका छोटा आकार|इसके प्रभावों की विशालता और स्थानीय क्षमता को पार करना|इसका कम प्रभाव|इसका आसान समाधान|इसके प्रभावों की विशालता और स्थानीय क्षमता को पार करना|AEC-3_U1_T1.1|30
20|'Disaster' शब्द में 'Dis' उपसर्ग क्या दर्शाता है?|अच्छा (Good)|बुरा/अशुभ (Bad/Ill)|बड़ा|छोटा|बुरा/अशुभ (Bad/Ill)|AEC-3_U1_T1.1|30
21|एक आपदा हमेशा एक ________ के रूप में शुरू होती है।|निश्चित घटना|अप्रत्याशित खतरा|आर्थिक अवसर|साधारण कार्य|अप्रत्याशित खतरा|AEC-3_U1_T1.1|30
22|आपदा की स्थिति में, समुदाय की ________ बहुत तेज़ी से समाप्त हो जाती है।|खाने की क्षमता|भवन निर्माण क्षमता|पुनर्प्राप्ति और प्रतिक्रिया क्षमता|केवल राजनीतिक इच्छाशक्ति|पुनर्प्राप्ति और प्रतिक्रिया क्षमता|AEC-3_U1_T1.1|30
23|आपदा प्रबंधन चक्र (Cycle) में कौन सा चरण शामिल है?|केवल तैयारी|शमन (Mitigation), तैयारी (Preparedness), प्रतिक्रिया (Response) और पुनर्प्राप्ति (Recovery)|केवल उत्पादन|केवल राजनीति|शमन (Mitigation), तैयारी (Preparedness), प्रतिक्रिया (Response) और पुनर्प्राप्ति (Recovery)|AEC-3_U1_T1.1|30
24|आपदाएँ मुख्य रूप से किस पर ध्यान केंद्रित करती हैं?|केवल शहरों|जनसंख्या (Population)|केवल वन्यजीव|केवल पहाड़|जनसंख्या (Population)|AEC-3_U1_T1.1|30
25|आपदा की परिभाषा में 'सामान्य कार्यप्रणाली का गंभीर व्यवधान' (Severe disruption of the functioning) क्यों आवश्यक है?|इससे पता चलता है कि यह सामान्य घटना नहीं है|यह केवल कानूनी आवश्यकता है|यह अनावश्यक है|यह केवल एक सजावट है|इससे पता चलता है कि यह सामान्य घटना नहीं है|AEC-3_U1_T1.1|30
26|आपदाओं के सामाजिक प्रभाव में क्या शामिल है?|केवल व्यापार|विस्थापन, आघात और सामाजिक संरचना का विघटन|केवल भवन निर्माण|उच्च वेतन|विस्थापन, आघात और सामाजिक संरचना का विघटन|AEC-3_U1_T1.1|30
27|आपदा के बाद समुदाय को ________ की आवश्यकता होती है।|केवल फिल्में|बाहरी सहायता|अकेलापन|केवल गपशप|बाहरी सहायता|AEC-3_U1_T1.1|30
28|खतरा (Hazard) और आपदा (Disaster) के बीच मुख्य अंतर क्या है?|खतरा एक संभावित घटना है, आपदा वास्तविक घटना है जिसके विनाशकारी परिणाम होते हैं|दोनों समान हैं|खतरा हमेशा मानवजनित होता है|आपदा हमेशा प्राकृतिक होती है|खतरा एक संभावित घटना है, आपदा वास्तविक घटना है जिसके विनाशकारी परिणाम होते हैं|AEC-3_U1_T1.1|30
29|निम्न में से कौन आपदा की परिभाषा का हिस्सा नहीं है?|मानवीय, सामग्री, आर्थिक या पर्यावरणीय हानि|समुदाय की अपनी संसाधनों से निपटने की क्षमता|सामुदायिक कार्यों का गंभीर व्यवधान|स्थानीय क्षमता से अधिक का मुकाबला करना|समुदाय की अपनी संसाधनों से निपटने की क्षमता|AEC-3_U1_T1.1|30
30|आपदा जोखिम प्रबंधन (Disaster Risk Management) का मुख्य उद्देश्य क्या है?|आपदाओं को आमंत्रित करना|आपदाओं को पूरी तरह से रोकना|आपदाओं को पूरी तरह से अनदेखा करना|आपदाओं के जोखिमों को कम करना और उनके प्रभावों से निपटना|आपदाओं के जोखिमों को कम करना और उनके प्रभावों से निपटना|AEC-3_U1_T1.1|30
31|आपदा को उसके 'अचानक' आने के आधार पर क्या कहा जाता है?|धीमी शुरुआत वाली आपदा|तेज़ शुरुआत वाली आपदा (Rapid Onset Disaster)|केवल मौसमी घटना|दीर्घकालिक घटना|तेज़ शुरुआत वाली आपदा (Rapid Onset Disaster)|AEC-3_U1_T1.1|30
32|आपदा से निपटने के लिए आवश्यक सबसे महत्वपूर्ण संसाधन क्या है?|केवल पैसा|मानव संसाधन|केवल भोजन|केवल कपड़े|मानव संसाधन|AEC-3_U1_T1.1|30
33|आपदा का सीधा संबंध किससे है?|उच्च शिक्षा|असुरक्षितता (Vulnerability)|केवल मनोरंजन|उच्च वेतन|असुरक्षितता (Vulnerability)|AEC-3_U1_T1.1|30
34|वह कारक जो किसी खतरे के प्रभाव को बढ़ाता है, क्या कहलाता है?|क्षमता (Capacity)|भेद्यता/असुरक्षा (Vulnerability)|खुशी|उत्पादकता|भेद्यता/असुरक्षा (Vulnerability)|AEC-3_U1_T1.1|30
35|आपदा से पहले की गतिविधियों में कौन-सा कार्य शामिल है?|केवल खोज|शमन (Mitigation) और तैयारी (Preparedness)|केवल पुनर्प्राप्ति|केवल पुनर्निर्माण|शमन (Mitigation) और तैयारी (Preparedness)|AEC-3_U1_T1.1|30
36|एक क्षेत्र में आपदा का प्रभाव किस पर निर्भर करता है?|केवल सरकार|खतरे की प्रकृति और समुदाय की भेद्यता पर|केवल मौसम|केवल समय|खतरे की प्रकृति और समुदाय की भेद्यता पर|AEC-3_U1_T1.1|30
37|आपदा की प्रकृति में 'बहु-आयामी' (Multi-dimensional) होने का क्या मतलब है?|केवल एक ही प्रभाव|इसके कई प्रभाव (सामाजिक, आर्थिक, भौतिक) होते हैं|यह केवल आसान है|यह बहुत महंगा है|इसके कई प्रभाव (सामाजिक, आर्थिक, भौतिक) होते हैं|AEC-3_U1_T1.1|30
38|आपदा के बाद की चरण को क्या कहते हैं?|केवल प्रतिक्रिया|पुनर्प्राप्ति और पुनर्निर्माण (Recovery and Reconstruction)|केवल शमन|केवल तैयारी|पुनर्प्राप्ति और पुनर्निर्माण (Recovery and Reconstruction)|AEC-3_U1_T1.1|30
39|आपदा की स्थिति में, मीडिया की क्या भूमिका होती है?|केवल डराना|तथ्यात्मक जानकारी और चेतावनी प्रसारित करना|झूठ फैलाना|केवल मनोरंजन करना|तथ्यात्मक जानकारी और चेतावनी प्रसारित करना|AEC-3_U1_T1.1|30
40|आपदा जोखिम (Disaster Risk) क्या है?|केवल खतरा|खतरा, भेद्यता और क्षमता का संयुक्त उत्पाद|केवल क्षमता|केवल भेद्यता|खतरा, भेद्यता और क्षमता का संयुक्त उत्पाद|AEC-3_U1_T1.1|30
41|आपदा का अध्ययन क्यों महत्वपूर्ण है?|केवल अतीत जानने के लिए|भविष्य के खतरों को समझने और जोखिम कम करने के लिए|यह केवल एक विषय है|केवल इतिहास लिखने के लिए|भविष्य के खतरों को समझने और जोखिम कम करने के लिए|AEC-3_U1_T1.1|30
42|आपदा की परिभाषा में 'असुरक्षा' (Vulnerability) के किस आयाम का उल्लेख किया जाता है?|केवल शारीरिक|आर्थिक, सामाजिक, शारीरिक और पर्यावरणीय|केवल राजनीतिक|केवल कलात्मक|आर्थिक, सामाजिक, शारीरिक और पर्यावरणीय|AEC-3_U1_T1.1|30
43|आपदा जोखिम न्यूनीकरण (DRR) का लक्ष्य क्या है?|केवल आपदाओं को बढ़ाना|आपदाओं के कारण होने वाली क्षति और नुकसान को व्यवस्थित रूप से कम करना|आपदाओं को पूरी तरह से अनदेखा करना|केवल नियम तोड़ना|आपदाओं के कारण होने वाली क्षति और नुकसान को व्यवस्थित रूप से कम करना|AEC-3_U1_T1.1|30
44|आपदा में किस प्रकार की हानि को अक्सर 'अदृश्य' माना जाता है?|केवल भवन की हानि|मनोवैज्ञानिक आघात और सामाजिक संरचना का नुकसान|केवल वित्तीय हानि|केवल राजनीतिक हानि|मनोवैज्ञानिक आघात और सामाजिक संरचना का नुकसान|AEC-3_U1_T1.1|30
45|आपदा प्रबंधन में 'क्षमता निर्माण' (Capacity Building) का क्या अर्थ है?|केवल बिल्डिंग बनाना|समुदाय की अपनी आपदाओं से निपटने की शक्ति को बढ़ाना|केवल कानून बनाना|केवल पैसा देना|समुदाय की अपनी आपदाओं से निपटने की शक्ति को बढ़ाना|AEC-3_U1_T1.1|30
46|आपदा की स्थिति में 'सूचना का प्रसार' कैसा होना चाहिए?|अस्पष्ट|तेज़, स्पष्ट और सटीक|बहुत धीमा|केवल गोपनीय|तेज़, स्पष्ट और सटीक|AEC-3_U1_T1.1|30
47|आपदा के लिए 'अक्षम्यता' (Inability) का क्या अर्थ है?|केवल वित्तीय अक्षमता|स्थानीय संसाधनों का विनाश या अत्यधिक तनाव|केवल शारीरिक अक्षमता|केवल मानसिक अक्षमता|स्थानीय संसाधनों का विनाश या अत्यधिक तनाव|AEC-3_U1_T1.1|30
48|आपदा के बाद 'पुनर्वास' (Rehabilitation) का मुख्य उद्देश्य क्या है?|केवल पुराने घर बनाना|समुदाय को सामान्य जीवन की ओर वापस लाना|केवल नुकसान को अनदेखा करना|केवल वित्तीय सहायता देना|समुदाय को सामान्य जीवन की ओर वापस लाना|AEC-3_U1_T1.1|30
49|आपदा जोखिम प्रबंधन किस पर आधारित एक सतत प्रक्रिया है?|केवल भाग्य|निवारण (Prevention), न्यूनीकरण (Mitigation) और तैयारी|केवल प्रतिक्रिया|केवल पुनर्प्राप्ति|निवारण (Prevention), न्यूनीकरण (Mitigation) और तैयारी|AEC-3_U1_T1.1|30
50|आपदा के वर्गीकरण में 'मानवजनित' (Man-made) आपदाएँ किससे जुड़ी होती हैं?|केवल मौसम|मानव त्रुटि, लापरवाही या जानबूझकर की गई कार्रवाई|केवल पहाड़|केवल नदियाँ|मानव त्रुटि, लापरवाही या जानबूझकर की गई कार्रवाई|AEC-3_U1_T1.1|30
