id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
13|जोखिम विश्लेषण का मुख्य परिणाम क्या होता है, जिसका उपयोग निर्णय लेने में किया जाता है?|केवल व्यक्तिगत राय|जोखिम मानचित्रण (Risk Mapping) और जोखिम अनुमान रिपोर्ट|केवल पैसा कमाना|केवल गपशप करना|जोखिम मानचित्रण (Risk Mapping) और जोखिम अनुमान रिपोर्ट|AEC-3_U2_T2.1|30
14|'जोखिम' (Risk) और 'खतरा' (Hazard) में क्या अंतर है?|खतरा निश्चित है, जोखिम संभावित है|जोखिम में संभावित हानि शामिल है, जबकि खतरा केवल घटना है|दोनों समान हैं|जोखिम केवल बाढ़ है|जोखिम में संभावित हानि शामिल है, जबकि खतरा केवल घटना है|AEC-3_U2_T2.1|30
15|जोखिम विश्लेषण में 'गुणात्मक दृष्टिकोण' (Qualitative Approach) का क्या अर्थ है?|संख्यात्मक मान देना|जोखिमों को उच्च, मध्यम, निम्न जैसे श्रेणियों में वर्गीकृत करना|जोखिम को पूरी तरह से समाप्त करना|केवल गणित करना|जोखिमों को उच्च, मध्यम, निम्न जैसे श्रेणियों में वर्गीकृत करना|AEC-3_U2_T2.1|30
16|जोखिम विश्लेषण के दौरान 'असुरक्षा विश्लेषण' (Vulnerability Analysis) क्यों किया जाता है?|खतरे की संभावना जानने के लिए|यह जानने के लिए कि समुदाय खतरे के प्रति कितना संवेदनशील है|क्षमता जानने के लिए|केवल सरकार को रिपोर्ट देने के लिए|यह जानने के लिए कि समुदाय खतरे के प्रति कितना संवेदनशील है|AEC-3_U2_T2.1|30
17|वह जोखिम जिसे समुदाय अपनी क्षमता के भीतर स्वीकार करने और नियंत्रित करने के लिए तैयार है, क्या कहलाता है?|उच्च जोखिम|स्वीकार्य जोखिम (Acceptable Risk)|असीमित जोखिम|भेद्य जोखिम|स्वीकार्य जोखिम (Acceptable Risk)|AEC-3_U2_T2.1|30
18|जोखिम विश्लेषण में 'प्रभाव' (Impact) का आकलन क्या दर्शाता है?|केवल खतरे की संभावना|यदि कोई खतरा होता है तो होने वाली संभावित हानि की सीमा|केवल क्षमता|केवल भेद्यता|यदि कोई खतरा होता है तो होने वाली संभावित हानि की सीमा|AEC-3_U2_T2.1|30
19|यदि किसी क्षेत्र में बाढ़ (Hazard) का आना निश्चित है, लेकिन घरों को बाढ़ प्रतिरोधी बनाया गया है, तो भेद्यता क्या होगी?|उच्च|निम्न|शून्य|असीमित|निम्न|AEC-3_U2_T2.1|30
20|जोखिम विश्लेषण में 'जोखिम मूल्यांकन' (Risk Evaluation) कब किया जाता है?|सबसे पहले|जोखिम विश्लेषण के बाद, जब विश्लेषण के निष्कर्षों के आधार पर निर्णय लिया जाता है|कभी नहीं|केवल पुनर्प्राप्ति चरण में|जोखिम विश्लेषण के बाद, जब विश्लेषण के निष्कर्षों के आधार पर निर्णय लिया जाता है|AEC-3_U2_T2.1|30
21|जोखिम प्रबंधन चक्र में जोखिम विश्लेषण किस चरण में आता है?|सबसे अंतिम चरण|सबसे पहले चरण (आकलन/Analysis)|केवल प्रतिक्रिया चरण|केवल पुनर्निर्माण चरण|सबसे पहले चरण (आकलन/Analysis)|AEC-3_U2_T2.1|30
22|जोखिम की अवधारणा में 'असुरक्षा' (Vulnerability) के किस आयाम पर विचार किया जाता है?|केवल मौसम|भौतिक, सामाजिक, आर्थिक और पर्यावरणीय|केवल राजनीतिक|केवल कलात्मक|भौतिक, सामाजिक, आर्थिक और पर्यावरणीय|AEC-3_U2_T2.1|30
23|जोखिम विश्लेषण में 'सिस्मोग्राफ रीडिंग' (Seismograph Reading) का उपयोग किस घटक को मापने के लिए किया जाता है?|भेद्यता|क्षमता|खतरे (भूकंप की संभावना)|केवल सामाजिक प्रभाव|खतरे (भूकंप की संभावना)|AEC-3_U2_T2.1|30
24|किसी समुदाय के जोखिम को कम करने के लिए सबसे प्रभावी तरीका क्या है?|खतरा बढ़ाना|भेद्यता और खतरा दोनों को कम करना|केवल भेद्यता बढ़ाना|केवल क्षमता कम करना|भेद्यता और खतरा दोनों को कम करना|AEC-3_U2_T2.1|30
25|जोखिम विश्लेषण का मुख्य लक्ष्य 'निवारण' (Prevention) से किस प्रकार संबंधित है?|यह निवारण को रोकता है|विश्लेषण निवारण की आवश्यकता वाले क्षेत्रों की पहचान करता है|यह अनावश्यक है|केवल पुनर्प्राप्ति पर ध्यान केंद्रित करना|विश्लेषण निवारण की आवश्यकता वाले क्षेत्रों की पहचान करता है|AEC-3_U2_T2.1|30
26|आपदा जोखिम की अवधारणा में 'क्षति' (Loss) क्या है?|केवल लाभ|लोगों, संपत्ति और सेवाओं को होने वाला नुकसान|केवल सुरक्षा|केवल भोजन|लोगों, संपत्ति और सेवाओं को होने वाला नुकसान|AEC-3_U2_T2.1|30
27|जोखिम विश्लेषण में 'ऐतिहासिक डेटा' (Historical Data) का उपयोग क्यों किया जाता है?|केवल पुराना रिकॉर्ड|अतीत में खतरों की घटना और आवृत्ति को समझने के लिए|केवल भविष्य को अनदेखा करना|केवल वर्तमान को जानने के लिए|अतीत में खतरों की घटना और आवृत्ति को समझने के लिए|AEC-3_U2_T2.1|30
28|जोखिम विश्लेषण में 'जोखिम अनुमान' (Risk Estimation) का क्या कार्य है?|केवल जोखिम को समाप्त करना|खतरे की संभावना और उसके प्रभाव को जोड़कर जोखिम की गणना करना|केवल क्षमता की गणना|केवल भेद्यता की गणना|खतरे की संभावना और उसके प्रभाव को जोड़कर जोखिम की गणना करना|AEC-3_U2_T2.1|30
29|जोखिम विश्लेषण में 'भेद्यता' के आकलन के लिए किस कारक पर विचार किया जाता है?|केवल खतरे की गति|जनसंख्या घनत्व और इमारतों की गुणवत्ता|केवल हवा का बहाव|केवल तापमान|जनसंख्या घनत्व और इमारतों की गुणवत्ता|AEC-3_U2_T2.1|30
30|'जोखिम' (Risk) क्या दर्शाता है?|निश्चित हानि|भविष्य में संभावित हानि की संभावना|केवल वर्तमान हानि|केवल लाभ|भविष्य में संभावित हानि की संभावना|AEC-3_U2_T2.1|30
31|जोखिम विश्लेषण में 'संवेदनशीलता' (Sensitivity) से क्या अभिप्राय है?|खतरे से अप्रभावित रहना|खतरे से प्रभावित होने की डिग्री|केवल खतरा बढ़ाना|केवल खतरा कम करना|खतरे से प्रभावित होने की डिग्री|AEC-3_U2_T2.1|30
32|जोखिम विश्लेषण में किस 'निवारक उपाय' की पहचान की जाती है?|केवल निर्माण|शमन (Mitigation) और तैयारी (Preparedness) की आवश्यकताएँ|केवल प्रतिक्रिया|केवल पुनर्प्राप्ति|शमन (Mitigation) और तैयारी (Preparedness) की आवश्यकताएँ|AEC-3_U2_T2.1|30
33|जोखिम विश्लेषण का 'अंतिम उत्पाद' क्या होता है?|केवल प्रतिक्रिया योजना|जोखिम अनुमानों का एक सेट|केवल खतरा|केवल क्षमता|जोखिम अनुमानों का एक सेट|AEC-3_U2_T2.1|30
34|जोखिम की अवधारणा 'नुकसान' के किस पहलू पर ज़ोर देती है?|निश्चित हानि|संभावित हानि|केवल लाभ|केवल बचाव|संभावित हानि|AEC-3_U2_T2.1|30
35|जोखिम विश्लेषण में 'जोखिम मानचित्रण' (Risk Mapping) का क्या उद्देश्य है?|केवल सुंदर चित्र बनाना|भौगोलिक रूप से जोखिम वाले क्षेत्रों की पहचान और प्रदर्शन करना|केवल खतरे को अनदेखा करना|केवल क्षमता बढ़ाना|भौगोलिक रूप से जोखिम वाले क्षेत्रों की पहचान और प्रदर्शन करना|AEC-3_U2_T2.1|30
36|जोखिम विश्लेषण का कौन-सा दृष्टिकोण 'अनुमान' (Judgement) और 'विशेषज्ञ राय' पर निर्भर करता है?|मात्रात्मक दृष्टिकोण|गुणात्मक दृष्टिकोण|गणितीय दृष्टिकोण|संभाव्यता दृष्टिकोण|गुणात्मक दृष्टिकोण|AEC-3_U2_T2.1|30
37|वह आपदा जो कम संभावना (Low Probability) लेकिन उच्च प्रभाव (High Impact) वाली हो, उसे क्या कहते हैं?|निम्न जोखिम|चरम जोखिम (Extreme Risk)|स्वीकार्य जोखिम|सामान्य जोखिम|चरम जोखिम (Extreme Risk)|AEC-3_U2_T2.1|30
38|जोखिम विश्लेषण में 'क्षति वक्र' (Loss Curve) का उपयोग क्यों किया जाता है?|केवल ग्राफ बनाना|खतरे की तीव्रता के साथ संभावित नुकसान का संबंध स्थापित करने के लिए|केवल क्षमता दिखाना|केवल भेद्यता दिखाना|खतरे की तीव्रता के साथ संभावित नुकसान का संबंध स्थापित करने के लिए|AEC-3_U2_T2.1|30
39|आपदा जोखिम प्रबंधन (DRM) में जोखिम विश्लेषण का महत्व क्या है?|यह अनावश्यक है|यह जोखिम न्यूनीकरण उपायों को प्राथमिकता देने के लिए आधार प्रदान करता है|केवल प्रतिक्रिया पर ध्यान केंद्रित करना|केवल पुनर्प्राप्ति पर ध्यान केंद्रित करना|यह जोखिम न्यूनीकरण उपायों को प्राथमिकता देने के लिए आधार प्रदान करता है|AEC-3_U2_T2.1|30
40|जोखिम विश्लेषण में 'संभाव्यता' (Likelihood) और 'परिणाम' (Consequence) का संयोजन क्या कहलाता है?|भेद्यता|जोखिम|क्षमता|खतरा|जोखिम|AEC-3_U2_T2.1|30
41|किसी क्षेत्र का 'आपातकालीन प्रतिक्रिया बल' (Emergency Response Force) जोखिम के किस घटक का उदाहरण है?|खतरा|भेद्यता|क्षमता|जोखिम|क्षमता|AEC-3_U2_T2.1|30
42|जोखिम विश्लेषण में 'भेद्यता' का आकलन करने के लिए कौन सा डेटा आवश्यक है?|केवल भूकंप की तीव्रता|जनसंख्या सांख्यिकी और बुनियादी ढाँचे का विवरण|केवल हवा की गति|केवल बारिश की मात्रा|जनसंख्या सांख्यिकी और बुनियादी ढाँचे का विवरण|AEC-3_U2_T2.1|30
43|जोखिम विश्लेषण में 'स्वीकार्य जोखिम' (Acceptable Risk) का निर्धारण कौन करता है?|केवल वैज्ञानिक|सरकार, विशेषज्ञ और समुदाय|केवल मीडिया|केवल खतरे|सरकार, विशेषज्ञ और समुदाय|AEC-3_U2_T2.1|30
44|जोखिम विश्लेषण में 'खतरे का इतिहास' (Hazard History) क्यों महत्वपूर्ण है?|यह अनावश्यक है|खतरे की आवृत्ति और स्थान को समझने के लिए|केवल वर्तमान को जानना|केवल भविष्य को अनदेखा करना|खतरे की आवृत्ति और स्थान को समझने के लिए|AEC-3_U2_T2.1|30
45|जोखिम विश्लेषण में 'भौतिक भेद्यता' (Physical Vulnerability) क्या दर्शाती है?|केवल सामाजिक स्थिति|इमारतों, सड़कों और बुनियादी ढाँचे की क्षति की संवेदनशीलता|केवल आर्थिक स्थिति|केवल मानसिक स्थिति|इमारतों, सड़कों और बुनियादी ढाँचे की क्षति की संवेदनशीलता|AEC-3_U2_T2.1|30
46|जोखिम विश्लेषण में 'मानव भेद्यता' (Human Vulnerability) में क्या शामिल है?|केवल सड़कें|आयु, लिंग, आय और स्वास्थ्य की स्थिति|केवल पेड़|केवल पहाड़|आयु, लिंग, आय और स्वास्थ्य की स्थिति|AEC-3_U2_T2.1|30
47|जोखिम विश्लेषण में 'जोखिम न्यूनीकरण' (Risk Reduction) का क्या उद्देश्य है?|केवल खतरा बढ़ाना|जोखिम अनुमानों को कम करने के उपायों की पहचान करना|केवल भेद्यता बढ़ाना|केवल क्षमता कम करना|जोखिम अनुमानों को कम करने के उपायों की पहचान करना|AEC-3_U2_T2.1|30
48|जोखिम विश्लेषण का 'आगमनात्मक दृष्टिकोण' (Inductive Approach) क्या है?|केवल बड़े पैमाने पर डेटा|विशिष्ट खतरों और उनके प्रभावों से सामान्य जोखिमों का आकलन करना|केवल गुणात्मक आकलन|केवल गणित|विशिष्ट खतरों और उनके प्रभावों से सामान्य जोखिमों का आकलन करना|AEC-3_U2_T2.1|30
49|आपदा जोखिम प्रबंधन में 'जोखिम धारणा' (Risk Perception) क्यों महत्वपूर्ण है?|यह अनावश्यक है|समुदाय के व्यवहार और तैयारी के स्तर को समझने के लिए|केवल खतरा बढ़ाना|केवल क्षमता कम करना|समुदाय के व्यवहार और तैयारी के स्तर को समझने के लिए|AEC-3_U2_T2.1|30
50|जोखिम विश्लेषण का प्राथमिक कार्य क्या है?|जोखिम का मूल्यांकन करना|जोखिम की प्रकृति और विशेषताओं को समझना|जोखिम को समाप्त करना|जोखिम स्वीकार करना|जोखिम की प्रकृति और विशेषताओं को समझना|AEC-3_U2_T2.1|30
