id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
11|आपदा तैयारी योजना में 'मॉक ड्रिल' (Mock Drills) का क्या स्थान है?|केवल मनोरंजन|योजना की प्रभावशीलता का परीक्षण और सुधार करने के लिए|केवल सिद्धांत|केवल कागज़|योजना की प्रभावशीलता का परीक्षण और सुधार करने के लिए|AEC-3_U3_T3.2|30
12|आपदा तैयारी योजना में 'कमजोर समूहों' (Vulnerable Groups) के लिए विशेष प्रावधान क्यों होने चाहिए?|केवल उन्हें अनदेखा करना|उनकी सीमित गतिशीलता और विशिष्ट आवश्यकताओं को पूरा करने के लिए|केवल सामान्य योजना|केवल प्रतीक्षा|उनकी सीमित गतिशीलता और विशिष्ट आवश्यकताओं को पूरा करने के लिए|AEC-3_U3_T3.2|30
13|आपदा तैयारी योजना में 'नेतृत्व और कमान' (Leadership and Command) की संरचना क्यों स्पष्ट होनी चाहिए?|केवल शक्ति प्रदर्शन|प्रतिक्रिया के दौरान भ्रम से बचने और त्वरित निर्णय सुनिश्चित करने के लिए|केवल विरोध करना|केवल गपशप|प्रतिक्रिया के दौरान भ्रम से बचने और त्वरित निर्णय सुनिश्चित करने के लिए|AEC-3_U3_T3.2|30
14|आपदा तैयारी योजना को 'लचीला' (Flexible) क्यों होना चाहिए?|केवल कठोरता दिखाने के लिए|अप्रत्याशित या बदलती आपदा स्थितियों के अनुकूल होने के लिए|यह अनावश्यक है|केवल एक ही नियम का पालन करना|अप्रत्याशित या बदलती आपदा स्थितियों के अनुकूल होने के लिए|AEC-3_U3_T3.2|30
15|आपदा तैयारी योजना में 'परिवार संपर्क योजना' (Family Contact Plan) का उद्देश्य क्या है?|केवल व्यक्तिगत जानकारी|परिवार के सदस्यों को आपदा के दौरान और बाद में संपर्क स्थापित करने में मदद करना|केवल बाहर रहना|केवल मनोरंजन|परिवार के सदस्यों को आपदा के दौरान और बाद में संपर्क स्थापित करने में मदद करना|AEC-3_U3_T3.2|30
16|आपदा तैयारी योजना में 'बजट और वित्तीय व्यवस्था' क्यों शामिल की जाती है?|केवल निवेश|प्रतिक्रिया गतिविधियों के लिए आवश्यक धन और उसका स्रोत सुनिश्चित करना|केवल पैसा खर्च करना|केवल बचत|प्रतिक्रिया गतिविधियों के लिए आवश्यक धन और उसका स्रोत सुनिश्चित करना|AEC-3_U3_T3.2|30
17|आपदा तैयारी योजना को 'सार्वजनिक' (Public) क्यों किया जाना चाहिए?|यह अनावश्यक है|जागरूकता बढ़ाना और समुदाय को अपनी भूमिका समझने में सक्षम बनाना|केवल गोपनीय रखना|केवल सरकार के लिए|जागरूकता बढ़ाना और समुदाय को अपनी भूमिका समझने में सक्षम बनाना|AEC-3_U3_T3.2|30
18|आपदा तैयारी योजना में 'इंटर-एजेंसी समन्वय' (Inter-Agency Coordination) का क्या स्थान है?|केवल बहस|विभिन्न सरकारी और गैर-सरकारी एजेंसियों के बीच तालमेल सुनिश्चित करना|केवल एक ही एजेंसी|केवल विरोध|विभिन्न सरकारी और गैर-सरकारी एजेंसियों के बीच तालमेल सुनिश्चित करना|AEC-3_U3_T3.2|30
19|आपदा तैयारी योजना में 'क्षति मूल्यांकन टीम' (Damage Assessment Team) की भूमिका क्यों परिभाषित की जाती है?|केवल सजावट|आपदा के बाद क्षति की त्वरित और सटीक रिपोर्टिंग सुनिश्चित करने के लिए|केवल पुनर्निर्माण|केवल प्रतिक्रिया|आपदा के बाद क्षति की त्वरित और सटीक रिपोर्टिंग सुनिश्चित करने के लिए|AEC-3_U3_T3.2|30
20|आपदा तैयारी योजना को 'समयबद्ध' (Time-bound) क्यों होना चाहिए?|केवल समय बर्बाद करना|तैयारी गतिविधियों के कार्यान्वयन के लिए एक निश्चित समय सीमा प्रदान करना|यह अनावश्यक है|केवल आराम करना|तैयारी गतिविधियों के कार्यान्वयन के लिए एक निश्चित समय सीमा प्रदान करना|AEC-3_U3_T3.2|30
21|आपदा तैयारी योजना में 'आपातकालीन चिकित्सा सहायता' (Emergency Medical Support) का क्या प्रावधान होना चाहिए?|केवल प्राथमिक चिकित्सा|सामुदायिक स्वास्थ्य केंद्रों और अस्पतालों के साथ समन्वय स्थापित करना|केवल गपशप|केवल सजावट|सामुदायिक स्वास्थ्य केंद्रों और अस्पतालों के साथ समन्वय स्थापित करना|AEC-3_U3_T3.2|30
22|आपदा तैयारी योजना में 'प्रशिक्षण कार्यक्रम' (Training Programs) क्यों शामिल किए जाते हैं?|केवल मनोरंजन|कर्मियों को आवश्यक कौशल (जैसे प्राथमिक चिकित्सा, खोज और बचाव) से लैस करने के लिए|यह अनावश्यक है|केवल सोना|कर्मियों को आवश्यक कौशल (जैसे प्राथमिक चिकित्सा, खोज और बचाव) से लैस करने के लिए|AEC-3_U3_T3.2|30
23|आपदा तैयारी योजना का 'संवर्धन' (Advocacy) क्यों आवश्यक है?|यह अनावश्यक है|योजना को प्राथमिकता देने के लिए राजनीतिक और सामुदायिक समर्थन जुटाना|केवल विरोध|केवल गपशप|योजना को प्राथमिकता देने के लिए राजनीतिक और सामुदायिक समर्थन जुटाना|AEC-3_U3_T3.2|30
24|आपदा तैयारी योजना में 'बचाव और राहत' (Search and Rescue) दल की भूमिका क्यों स्पष्ट की जाती है?|केवल दिखाना|फंसे हुए लोगों का पता लगाने और उन्हें निकालने के लिए|केवल कानून तोड़ना|केवल गपशप|फंसे हुए लोगों का पता लगाने और उन्हें निकालने के लिए|AEC-3_U3_T3.2|30
25|आपदा तैयारी योजना में 'विभिन्न खतरों' (Multiple Hazards) को शामिल करना क्यों आवश्यक है?|केवल जटिलता बढ़ाना|ताकि योजना बहु-खतरा परिदृश्यों के लिए प्रभावी हो|केवल एक ही खतरा|केवल मनोरंजन|ताकि योजना बहु-खतरा परिदृश्यों के लिए प्रभावी हो|AEC-3_U3_T3.2|30
26|आपदा तैयारी योजना में 'मीडिया प्रबंधन' (Media Management) का उद्देश्य क्या है?|केवल झूठ बोलना|सटीक और समय पर जानकारी प्रसारित करना और अफवाहों को रोकना|केवल जानकारी छुपाना|केवल मनोरंजन|सटीक और समय पर जानकारी प्रसारित करना और अफवाहों को रोकना|AEC-3_U3_T3.2|30
27|आपदा तैयारी योजना में 'आपातकालीन संचालन केंद्र' (Emergency Operations Centre - EOC) का क्या स्थान है?|केवल सजावट|प्रतिक्रिया गतिविधियों के समन्वय और कमान के लिए केंद्रीय बिंदु|केवल बाहरी सहायता|केवल गपशप|प्रतिक्रिया गतिविधियों के समन्वय और कमान के लिए केंद्रीय बिंदु|AEC-3_U3_T3.2|30
28|आपदा तैयारी योजना को 'कानूनी रूप से बाध्यकारी' (Legally Binding) क्यों होना चाहिए?|यह अनावश्यक है|योजना के कार्यान्वयन के लिए जवाबदेही और अधिकार सुनिश्चित करने के लिए|केवल सजावट|केवल कानून तोड़ना|योजना के कार्यान्वयन के लिए जवाबदेही और अधिकार सुनिश्चित करने के लिए|AEC-3_U3_T3.2|30
29|आपदा तैयारी योजना में 'पुनर्प्राप्ति रणनीति' (Recovery Strategy) क्यों शामिल की जाती है?|केवल प्रतिक्रिया|आपदा के बाद त्वरित और प्रभावी बहाली के लिए दिशानिर्देश प्रदान करना|केवल शमन|केवल पुनर्निर्माण|आपदा के बाद त्वरित और प्रभावी बहाली के लिए दिशानिर्देश प्रदान करना|AEC-3_U3_T3.2|30
30|आपदा तैयारी योजना का एक 'आर्थिक' घटक क्या है?|केवल निवेश|बीमा (Insurance) और क्षतिपूर्ति प्रावधान|केवल पैसा खर्च करना|केवल बचत|बीमा (Insurance) और क्षतिपूर्ति प्रावधान|AEC-3_U3_T3.2|30
31|आपदा तैयारी योजना में 'मानव संसाधन' का आवंटन क्यों महत्वपूर्ण है?|केवल संख्या बढ़ाना|आवश्यक कार्यों के लिए प्रशिक्षित कर्मियों की उपलब्धता सुनिश्चित करना|यह अनावश्यक है|केवल छुट्टी देना|आवश्यक कार्यों के लिए प्रशिक्षित कर्मियों की उपलब्धता सुनिश्चित करना|AEC-3_U3_T3.2|30
32|आपदा तैयारी योजना में 'आपातकालीन आश्रय' (Emergency Shelter) के स्थानों का निर्धारण क्यों किया जाता है?|केवल यात्रा|विस्थापित लोगों को सुरक्षित और अस्थायी आवास प्रदान करने के लिए|केवल उन्हें अनदेखा करना|केवल खाना बनाना|विस्थापित लोगों को सुरक्षित और अस्थायी आवास प्रदान करने के लिए|AEC-3_U3_T3.2|30
33|आपदा तैयारी योजना में 'सामुदायिक स्वयंसेवकों' (Community Volunteers) की भूमिका क्यों परिभाषित की जाती है?|केवल विरोध|स्थानीय स्तर पर प्रतिक्रिया क्षमता बढ़ाने और सहायता प्रदान करने के लिए|केवल बाहरी सहायता|केवल गपशप|स्थानीय स्तर पर प्रतिक्रिया क्षमता बढ़ाने और सहायता प्रदान करने के लिए|AEC-3_U3_T3.2|30
34|आपदा तैयारी योजना को 'साहित्यिक' (Literary) क्यों होना चाहिए?|केवल सजावट|स्पष्ट, संक्षिप्त और समझने में आसान भाषा का उपयोग करना|केवल जटिलता बढ़ाना|केवल बहस|स्पष्ट, संक्षिप्त और समझने में आसान भाषा का उपयोग करना|AEC-3_U3_T3.2|30
35|आपदा तैयारी योजना में 'चिकित्सा आपूर्ति' (Medical Supplies) का प्रावधान क्यों आवश्यक है?|केवल मनोरंजन|घायलों और बीमारों के लिए तत्काल चिकित्सा उपलब्ध कराने के लिए|यह अनावश्यक है|केवल खाना बनाना|घायलों और बीमारों के लिए तत्काल चिकित्सा उपलब्ध कराने के लिए|AEC-3_U3_T3.2|30
36|आपदा तैयारी योजना का 'पहला भाग' (First Section) क्या होना चाहिए?|केवल निष्कर्ष|परिचय और योजना का उद्देश्य|केवल प्रतिक्रिया|केवल पुनर्निर्माण|परिचय और योजना का उद्देश्य|AEC-3_U3_T3.2|30
37|आपदा तैयारी योजना में 'पुनर्निर्माण' (Reconstruction) रणनीति क्यों शामिल की जाती है?|केवल प्रतिक्रिया|दीर्घकालिक, लचीला और 'पहले से बेहतर निर्माण' सुनिश्चित करने के लिए|केवल शमन|केवल अल्पकालिक|दीर्घकालिक, लचीला और 'पहले से बेहतर निर्माण' सुनिश्चित करने के लिए|AEC-3_U3_T3.2|30
38|आपदा तैयारी योजना में 'संकेत और अलार्म' (Signs and Alarms) का उपयोग क्यों किया जाता है?|केवल सजावट|खतरे की स्थिति में त्वरित चेतावनी और मार्गदर्शन प्रदान करना|यह अनावश्यक है|केवल छुपाना|खतरे की स्थिति में त्वरित चेतावनी और मार्गदर्शन प्रदान करना|AEC-3_U3_T3.2|30
39|आपदा तैयारी योजना को 'तकनीकी' (Technical) क्यों होना चाहिए?|केवल पैसा|जीपीएस, सैटेलाइट और संचार तकनीक का उपयोग सुनिश्चित करना|केवल कागज़|केवल गपशप|जीपीएस, सैटेलाइट और संचार तकनीक का उपयोग सुनिश्चित करना|AEC-3_U3_T3.2|30
40|आपदा तैयारी योजना में 'जल और स्वच्छता' (Water and Sanitation - WASH) का प्रावधान क्यों आवश्यक है?|केवल मनोरंजन|रोगों के प्रसार को रोकना और स्वास्थ्य मानकों को बनाए रखना|यह अनावश्यक है|केवल खाना बनाना|रोगों के प्रसार को रोकना और स्वास्थ्य मानकों को बनाए रखना|AEC-3_U3_T3.2|30
41|आपदा तैयारी योजना में 'निकासी की समय सीमा' (Evacuation Timelines) क्यों निर्धारित की जाती है?|केवल जल्दबाजी|सुरक्षित निकासी के लिए आवश्यक समय का आकलन करना|यह अनावश्यक है|केवल आराम करना|सुरक्षित निकासी के लिए आवश्यक समय का आकलन करना|AEC-3_U3_T3.2|30
42|आपदा तैयारी योजना में 'आपातकालीन खाद्य आपूर्ति' (Emergency Food Supply) क्यों आवश्यक है?|केवल मनोरंजन|आपदा के दौरान विस्थापित लोगों के लिए भोजन सुनिश्चित करना|यह अनावश्यक है|केवल कपड़े|आपदा के दौरान विस्थापित लोगों के लिए भोजन सुनिश्चित करना|AEC-3_U3_T3.2|30
43|आपदा तैयारी योजना में 'सामुदायिक शिक्षा' (Community Education) का क्या स्थान है?|केवल मनोरंजन|जनता को जोखिमों और उनकी व्यक्तिगत भूमिका के बारे में सूचित करना|यह अनावश्यक है|केवल सोना|जनता को जोखिमों और उनकी व्यक्तिगत भूमिका के बारे में सूचित करना|AEC-3_U3_T3.2|30
44|आपदा तैयारी योजना में 'संचार उपकरणों' (Communication Equipment) का प्रावधान क्यों आवश्यक है?|केवल मनोरंजन|प्रतिक्रिया टीमों के बीच निरंतर संपर्क सुनिश्चित करना|यह अनावश्यक है|केवल सजावट|प्रतिक्रिया टीमों के बीच निरंतर संपर्क सुनिश्चित करना|AEC-3_U3_T3.2|30
45|आपदा तैयारी योजना में 'दीर्घकालिक लक्ष्य' (Long-term Goals) क्यों शामिल किए जाते हैं?|केवल प्रतिक्रिया|आपदा प्रतिरोध (Disaster Resilience) और विकास प्राप्त करने के लिए|केवल अल्पकालिक|केवल शमन|आपदा प्रतिरोध (Disaster Resilience) और विकास प्राप्त करने के लिए|AEC-3_U3_T3.2|30
46|आपदा तैयारी योजना में 'सुरक्षा' (Security) का प्रावधान क्यों आवश्यक है?|केवल सेना|लूटपाट और संपत्ति के नुकसान को रोकना|यह अनावश्यक है|केवल कानून तोड़ना|लूटपाट और संपत्ति के नुकसान को रोकना|AEC-3_U3_T3.2|30
47|आपदा तैयारी योजना में 'हस्ताक्षर' (Signatures) क्यों आवश्यक हैं?|केवल सजावट|योजना के अनुमोदन और आधिकारिक कार्यान्वयन के लिए|यह अनावश्यक है|केवल कानून तोड़ना|योजना के अनुमोदन और आधिकारिक कार्यान्वयन के लिए|AEC-3_U3_T3.2|30
48|आपदा तैयारी योजना को 'विभिन्न स्तरों' (Different Levels) पर क्यों लागू किया जाना चाहिए?|केवल एक ही स्तर|परिवार, समुदाय, स्थानीय और राष्ट्रीय स्तर पर समन्वय सुनिश्चित करने के लिए|केवल राष्ट्रीय स्तर|केवल स्थानीय स्तर|परिवार, समुदाय, स्थानीय और राष्ट्रीय स्तर पर समन्वय सुनिश्चित करने के लिए|AEC-3_U3_T3.2|30
49|आपदा तैयारी योजना का 'केंद्रीय ध्यान' (Central Focus) क्या होना चाहिए?|केवल पैसा|जीवन की सुरक्षा और जीवन रेखा सेवाओं की निरंतरता|केवल संपत्ति|केवल कानून|जीवन की सुरक्षा और जीवन रेखा सेवाओं की निरंतरता|AEC-3_U3_T3.2|30
50|आपदा तैयारी योजना में 'जोखिम मानचित्र' (Risk Map) का उपयोग क्यों किया जाता है?|केवल कला|खतरा-प्रवण क्षेत्रों की पहचान और संसाधनों के आवंटन के लिए|केवल सादा टेक्स्ट|केवल गपशप|खतरा-प्रवण क्षेत्रों की पहचान और संसाधनों के आवंटन के लिए|AEC-3_U3_T3.2|30
