निश्चित रूप से। आपके अनुरोध के अनुसार, मैं "आपदा तैयारी: अवधारणा और प्रकृति" (Disaster Preparedness: Concept and Nature) पर 50 बहुविकल्पीय प्रश्न (MCQs) CSV फॉर्मेट में तैयार कर रहा हूँ।

id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
11|एक 'आपदा किट' (Disaster Kit) में कौन सी वस्तु 'अनिवार्य' है?|केवल आभूषण|प्राथमिक चिकित्सा किट (First Aid Kit) और पीने का पानी|केवल पुरानी किताबें|केवल फैंसी कपड़े|प्राथमिक चिकित्सा किट (First Aid Kit) और पीने का पानी|AEC-3_U3_T3.1.1|30
12|आपदा तैयारी में 'जोखिम संचार' (Risk Communication) का लक्ष्य क्या है?|केवल डर फैलाना|जोखिमों और चेतावनियों के बारे में जनता को जागरूक करना|केवल झूठ बोलना|केवल मनोरंजन|जोखिमों और चेतावनियों के बारे में जनता को जागरूक करना|AEC-3_U3_T3.1.1|30
13|आपदा तैयारी में 'नियमित समीक्षा और अद्यतन' (Regular Review and Update) क्यों महत्वपूर्ण है?|केवल कागज़ जमा करना|बदलते खतरों और भेद्यता के अनुकूल बने रहने के लिए|यह अनावश्यक है|केवल पुरानी योजनाएँ|बदलते खतरों और भेद्यता के अनुकूल बने रहने के लिए|AEC-3_U3_T3.1.1|30
14|आपदा तैयारी की प्रकृति में 'बहु-हितधारक' (Multi-stakeholder) दृष्टिकोण का क्या अर्थ है?|केवल सरकार|सभी हितधारकों (सरकार, निजी क्षेत्र, नागरिक समाज) की भागीदारी|केवल एक ही हितधारक|केवल विरोध करना|सभी हितधारकों (सरकार, निजी क्षेत्र, नागरिक समाज) की भागीदारी|AEC-3_U3_T3.1.1|30
15|आपदा तैयारी का अंतिम उद्देश्य क्या है?|केवल वित्तीय लाभ|मानव जीवन की रक्षा करना और आपदा के प्रभावों को कम करना|केवल सजावट|केवल औद्योगिक प्रदूषण|मानव जीवन की रक्षा करना और आपदा के प्रभावों को कम करना|AEC-3_U3_T3.1.1|30
16|आपदा तैयारी योजना को 'लचीला' (Flexible) क्यों होना चाहिए?|केवल कठोरता दिखाने के लिए|अचानक और अप्रत्याशित परिवर्तनों के अनुकूल होने के लिए|यह अनावश्यक है|केवल एक ही नियम का पालन करना|अचानक और अप्रत्याशित परिवर्तनों के अनुकूल होने के लिए|AEC-3_U3_T3.1.1|30
17|आपदा तैयारी का एक 'भौतिक' उपाय क्या है?|केवल जागरूकता|सुरक्षित कमरे (Safe Rooms) और आश्रय स्थलों का निर्माण|केवल पैसा देना|केवल गपशप करना|सुरक्षित कमरे (Safe Rooms) और आश्रय स्थलों का निर्माण|AEC-3_U3_T3.1.1|30
18|आपदा तैयारी में 'पूर्वानुमान' (Forecasting) और 'चेतावनी' (Warning) का विकास किस लिए आवश्यक है?|केवल मनोरंजन|खतरे के आने से पहले कार्रवाई के लिए समय देना|केवल खतरा बढ़ाना|केवल प्रतिक्रिया को रोकना|खतरे के आने से पहले कार्रवाई के लिए समय देना|AEC-3_U3_T3.1.1|30
19|आपदा तैयारी में 'कमजोर समूहों' (Vulnerable Groups) पर ध्यान केंद्रित करना क्यों महत्वपूर्ण है?|केवल उन्हें अनदेखा करना|उन्हें सबसे अधिक जोखिम होता है और उन्हें विशेष सहायता की आवश्यकता होती है|केवल एक ही समूह|केवल पुरुषों के लिए|उन्हें सबसे अधिक जोखिम होता है और उन्हें विशेष सहायता की आवश्यकता होती है|AEC-3_U3_T3.1.1|30
20|आपदा तैयारी की अवधारणा किस पर आधारित है?|केवल प्रतिक्रिया|जोखिम और भेद्यता विश्लेषण (Risk and Vulnerability Analysis)|केवल पुनर्प्राप्ति|केवल भाग्य|जोखिम और भेद्यता विश्लेषण (Risk and Vulnerability Analysis)|AEC-3_U3_T3.1.1|30
21|आपदा तैयारी में 'मानव संसाधन' का क्या महत्व है?|केवल पैसा|प्रशिक्षित बचाव दल और स्वयंसेवकों की उपलब्धता|केवल सामग्री|केवल उपकरण|प्रशिक्षित बचाव दल और स्वयंसेवकों की उपलब्धता|AEC-3_U3_T3.1.1|30
22|आपदा तैयारी योजना को 'कार्रवाई-उन्मुख' (Action-oriented) क्यों होना चाहिए?|केवल कागज़ जमा करना|स्पष्ट, विशिष्ट और समयबद्ध कार्य निर्धारित करने के लिए|यह अनावश्यक है|केवल बहस करना|स्पष्ट, विशिष्ट और समयबद्ध कार्य निर्धारित करने के लिए|AEC-3_U3_T3.1.1|30
23|आपदा तैयारी में 'सामुदायिक भागीदारी' (Community Participation) क्यों आवश्यक है?|केवल समय बर्बाद करना|स्थानीय ज्ञान और संसाधनों का प्रभावी ढंग से उपयोग करना|केवल बाहरी सहायता|केवल नियम तोड़ना|स्थानीय ज्ञान और संसाधनों का प्रभावी ढंग से उपयोग करना|AEC-3_U3_T3.1.1|30
24|आपदा तैयारी में 'कानूनी और नियामक ढाँचा' (Legal Framework) क्यों महत्वपूर्ण है?|केवल कानून तोड़ना|योजनाओं और उपायों को लागू करने के लिए अधिकार और जिम्मेदारी प्रदान करना|यह अनावश्यक है|केवल सजावट|योजनाओं और उपायों को लागू करने के लिए अधिकार और जिम्मेदारी प्रदान करना|AEC-3_U3_T3.1.1|30
25|आपदा तैयारी में 'बुनियादी ढाँचे' (Infrastructure) की सुरक्षा क्यों आवश्यक है?|केवल पैसा बचाना|प्रतिक्रिया के दौरान आवश्यक सेवाओं (जैसे अस्पताल, संचार) की निरंतरता सुनिश्चित करना|यह अनावश्यक है|केवल निर्माण|प्रतिक्रिया के दौरान आवश्यक सेवाओं (जैसे अस्पताल, संचार) की निरंतरता सुनिश्चित करना|AEC-3_U3_T3.1.1|30
26|आपदा तैयारी का 'पहला कदम' क्या होना चाहिए?|केवल मॉक ड्रिल|जोखिम और भेद्यता का आकलन करना|केवल निकासी|केवल पुनर्निर्माण|जोखिम और भेद्यता का आकलन करना|AEC-3_U3_T3.1.1|30
27|आपदा तैयारी का 'तकनीकी' घटक क्या है?|केवल पैसा|जीपीएस, सैटेलाइट और संचार तकनीक का उपयोग|केवल कागज़|केवल गपशप|जीपीएस, सैटेलाइट और संचार तकनीक का उपयोग|AEC-3_U3_T3.1.1|30
28|आपदा तैयारी का 'उद्देश्य' (Objective) क्या है?|केवल सजावट|प्रतिक्रिया क्षमता और प्रभावशीलता में सुधार|केवल समस्या बढ़ाना|केवल प्रतिक्रिया को रोकना|प्रतिक्रिया क्षमता और प्रभावशीलता में सुधार|AEC-3_U3_T3.1.1|30
29|आपदा तैयारी में 'आपातकालीन आश्रय' (Emergency Shelter) की आवश्यकता क्यों है?|केवल यात्रा|विस्थापित लोगों को सुरक्षित और अस्थायी आवास प्रदान करना|केवल उन्हें अनदेखा करना|केवल खाना बनाना|विस्थापित लोगों को सुरक्षित और अस्थायी आवास प्रदान करना|AEC-3_U3_T3.1.1|30
30|आपदा तैयारी की प्रकृति में 'समयबद्धता' (Timeliness) का क्या महत्व है?|यह अनावश्यक है|निश्चित समय सीमा के भीतर तैयारी के उपायों को पूरा करना|केवल समय बर्बाद करना|केवल आराम करना|निश्चित समय सीमा के भीतर तैयारी के उपायों को पूरा करना|AEC-3_U3_T3.1.1|30
31|आपदा तैयारी में 'सामग्री सूची' (Inventory) क्यों आवश्यक है?|केवल कागज़ जमा करना|उपलब्ध संसाधनों (जैसे उपकरण, आपूर्ति) को जानने के लिए|यह अनावश्यक है|केवल गपशप करना|उपलब्ध संसाधनों (जैसे उपकरण, आपूर्ति) को जानने के लिए|AEC-3_U3_T3.1.1|30
32|आपदा तैयारी में 'इंटर-एजेंसी समन्वय' (Inter-Agency Coordination) क्यों महत्वपूर्ण है?|केवल बहस करना|प्रतिक्रिया प्रयासों में दक्षता और तालमेल सुनिश्चित करना|केवल एक ही एजेंसी|केवल विरोध करना|प्रतिक्रिया प्रयासों में दक्षता और तालमेल सुनिश्चित करना|AEC-3_U3_T3.1.1|30
33|आपदा तैयारी का संबंध आपदा चक्र के किस चरण से 'सीधे पहले' होता है?|शमन|प्रतिक्रिया|पुनर्प्राप्ति|पुनर्निर्माण|प्रतिक्रिया|AEC-3_U3_T3.1.1|30
34|आपदा तैयारी में 'मानसिक स्वास्थ्य' सहायता क्यों शामिल होनी चाहिए?|यह अनावश्यक है|तैयारी के दौरान तनाव और आघात से निपटने के लिए|केवल शारीरिक स्वास्थ्य|केवल सजावट|तैयारी के दौरान तनाव और आघात से निपटने के लिए|AEC-3_U3_T3.1.1|30
35|आपदा तैयारी की अवधारणा 'नुकसान को पूरी तरह से रोकने' का लक्ष्य रखती है।|सत्य|असत्य|केवल बाढ़|केवल भूकंप|असत्य|AEC-3_U3_T3.1.1|30
36|आपदा तैयारी में 'स्कूलों' की क्या भूमिका है?|केवल छुट्टी देना|बच्चों को शिक्षित करना और निकासी केंद्र के रूप में कार्य करना|केवल बंद रहना|केवल मनोरंजन|बच्चों को शिक्षित करना और निकासी केंद्र के रूप में कार्य करना|AEC-3_U3_T3.1.1|30
37|आपदा तैयारी की सफलता का मुख्य संकेतक (Indicator) क्या है?|केवल मॉक ड्रिल की संख्या|मानव जीवन और संपत्ति के नुकसान में कमी|केवल खर्च की गई राशि|केवल योजना का आकार|मानव जीवन और संपत्ति के नुकसान में कमी|AEC-3_U3_T3.1.1|30
38|आपदा तैयारी का 'वित्तीय' घटक क्या है?|केवल बचत|आपातकालीन निधि (Contingency Fund) और बीमा योजनाएँ|केवल पैसा खर्च करना|केवल निवेश|आपातकालीन निधि (Contingency Fund) और बीमा योजनाएँ|AEC-3_U3_T3.1.1|30
39|आपदा तैयारी में 'सूचना प्रबंधन' (Information Management) क्यों आवश्यक है?|केवल गपशप करना|प्रतिक्रिया के लिए आवश्यक डेटा (जैसे जोखिम क्षेत्र, संसाधन) का संग्रह और विश्लेषण|केवल जानकारी छुपाना|केवल सजावट|प्रतिक्रिया के लिए आवश्यक डेटा (जैसे जोखिम क्षेत्र, संसाधन) का संग्रह और विश्लेषण|AEC-3_U3_T3.1.1|30
40|आपदा तैयारी का 'मनोवैज्ञानिक' उद्देश्य क्या है?|केवल डर फैलाना|आपदा के दौरान लोगों में आत्मविश्वास और शांत व्यवहार विकसित करना|केवल गुस्सा दिखाना|केवल मनोरंजन|आपदा के दौरान लोगों में आत्मविश्वास और शांत व्यवहार विकसित करना|AEC-3_U3_T3.1.1|30
41|आपदा तैयारी में 'बचाव उपकरण' (Rescue Equipment) की उपलब्धता क्यों महत्वपूर्ण है?|केवल दिखाने के लिए|प्रतिक्रिया दल की प्रभावशीलता और जीवन रक्षा की क्षमता बढ़ाना|यह अनावश्यक है|केवल बोझ|प्रतिक्रिया दल की प्रभावशीलता और जीवन रक्षा की क्षमता बढ़ाना|AEC-3_U3_T3.1.1|30
42|आपदा तैयारी की अवधारणा किस पर ज़ोर देती है?|केवल बाहरी सहायता|आत्मनिर्भरता (Self-Reliance) और सामुदायिक क्षमता|केवल सरकार पर निर्भरता|केवल प्रतीक्षा|आत्मनिर्भरता (Self-Reliance) और सामुदायिक क्षमता|AEC-3_U3_T3.1.1|30
43|आपदा तैयारी में 'संकेत और अलार्म' (Signs and Alarms) का उपयोग क्यों किया जाता है?|केवल सजावट|खतरे की स्थिति में त्वरित चेतावनी और मार्गदर्शन प्रदान करना|यह अनावश्यक है|केवल छुपाना|खतरे की स्थिति में त्वरित चेतावनी और मार्गदर्शन प्रदान करना|AEC-3_U3_T3.1.1|30
44|आपदा तैयारी का 'सामाजिक' उपाय क्या है?|केवल निर्माण|सामाजिक जुड़ाव और सामुदायिक सहायता नेटवर्क स्थापित करना|केवल पैसा देना|केवल कानून तोड़ना|सामाजिक जुड़ाव और सामुदायिक सहायता नेटवर्क स्थापित करना|AEC-3_U3_T3.1.1|30
45|आपदा तैयारी में 'कमजोर समूहों' के लिए विशेष 'निकासी योजना' क्यों आवश्यक है?|यह अनावश्यक है|उनकी सीमित गतिशीलता और सहायता आवश्यकताओं को समायोजित करने के लिए|केवल सामान्य योजना|केवल प्रतीक्षा|उनकी सीमित गतिशीलता और सहायता आवश्यकताओं को समायोजित करने के लिए|AEC-3_U3_T3.1.1|30
46|आपदा तैयारी का 'भौगोलिक' घटक क्या है?|केवल पैसा|जोखिम मानचित्रण (Risk Mapping) और संवेदनशील क्षेत्रों की पहचान|केवल कागज़|केवल गपशप|जोखिम मानचित्रण (Risk Mapping) और संवेदनशील क्षेत्रों की पहचान|AEC-3_U3_T3.1.1|30
47|आपदा तैयारी का एक 'निवारक' (Preventive) पहलू क्या है?|केवल प्रतिक्रिया|आपदा के प्रभावों को कम करने के लिए दीर्घकालिक उपायों पर विचार करना|केवल पुनर्प्राप्ति|केवल आग लगाना|आपदा के प्रभावों को कम करने के लिए दीर्घकालिक उपायों पर विचार करना|AEC-3_U3_T3.1.1|30
48|आपदा तैयारी में 'जवाबदेही' (Accountability) क्यों महत्वपूर्ण है?|केवल सजावट|यह सुनिश्चित करने के लिए कि तैयारी के लिए जिम्मेदार लोग अपने कर्तव्य निभाएँ|यह अनावश्यक है|केवल कानून तोड़ना|यह सुनिश्चित करने के लिए कि तैयारी के लिए जिम्मेदार लोग अपने कर्तव्य निभाएँ|AEC-3_U3_T3.1.1|30
49|आपदा तैयारी का 'संवर्द्धन' (Advocacy) क्यों आवश्यक है?|यह अनावश्यक है|तैयारी को प्राथमिकता देने के लिए राजनीतिक इच्छाशक्ति जुटाना|केवल विरोध करना|केवल गपशप करना|तैयारी को प्राथमिकता देने के लिए राजनीतिक इच्छाशक्ति जुटाना|AEC-3_U3_T3.1.1|30
50|आपदा तैयारी में 'आपदा किट' में 'महत्वपूर्ण दस्तावेज़' (Important Documents) क्यों होने चाहिए?|केवल दिखाने के लिए|पहचान, बीमा और वित्तीय जानकारी सुरक्षित रखने के लिए|यह अनावश्यक है|केवल मनोरंजन|पहचान, बीमा और वित्तीय जानकारी सुरक्षित रखने के लिए|AEC-3_U3_T3.1.1|30
