id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
13|प्रतिक्रिया चरण में 'परिवहन इंजीनियरों' (Transportation Engineers) का क्या योगदान है?|केवल यात्रा|आपातकालीन वाहनों के लिए निकासी मार्गों और पहुंच का प्रबंधन|केवल निर्माण|केवल तोड़ना|आपातकालीन वाहनों के लिए निकासी मार्गों और पहुंच का प्रबंधन|AEC-3_U3_T3.7|30
14|आपदा तैयारी में 'जल इंजीनियरों' (Water Engineers) की क्या भूमिका है?|केवल पानी बर्बाद करना|आपदा के दौरान सुरक्षित पेयजल आपूर्ति सुनिश्चित करना|केवल सूखा|केवल बाढ़|आपदा के दौरान सुरक्षित पेयजल आपूर्ति सुनिश्चित करना|AEC-3_U3_T3.7|30
15|इंजीनियरों द्वारा 'निर्माण सामग्री' (Construction Materials) का चयन किस आधार पर किया जाता है?|केवल रंग|सामग्री की ताकत और आपदा प्रतिरोध (जैसे, भूकंप, आग)|केवल लागत|केवल सुंदरता|सामग्री की ताकत और आपदा प्रतिरोध (जैसे, भूकंप, आग)|AEC-3_U3_T3.7|30
16|क्षति मूल्यांकन (Damage Assessment) के दौरान इंजीनियरों की प्राथमिकता क्या होती है?|केवल मरम्मत|संरचना की सुरक्षा का आकलन करना और आगे की विफलता को रोकना|केवल सौंदर्य|केवल योजना|संरचना की सुरक्षा का आकलन करना और आगे की विफलता को रोकना|AEC-3_U3_T3.7|30
17|इलेक्ट्रिकल इंजीनियरों (Electrical Engineers) का प्रतिक्रिया चरण में क्या योगदान है?|केवल रोशनी|बिजली ग्रिड की बहाली और आपातकालीन बिजली आपूर्ति (जैसे, जनरेटर)|केवल मनोरंजन|केवल सजावट|बिजली ग्रिड की बहाली और आपातकालीन बिजली आपूर्ति (जैसे, जनरेटर)|AEC-3_U3_T3.7|30
18|आपदा तैयारी में 'टेक्नोलॉजी इंजीनियरों' (Technology Engineers) की क्या भूमिका है?|केवल मनोरंजन|संचार नेटवर्क और शुरुआती चेतावनी प्रणालियों का विकास|केवल लेखन|केवल सोना|संचार नेटवर्क और शुरुआती चेतावनी प्रणालियों का विकास|AEC-3_U3_T3.7|30
19|इंजीनियरों द्वारा 'रेटिंग' (Rating) या 'टैग' (Tagging) सिस्टम का उपयोग क्यों किया जाता है?|केवल पैसा|क्षतिग्रस्त भवनों में रहने की सुरक्षा का आकलन करने के लिए|यह अनावश्यक है|केवल सजावट|क्षतिग्रस्त भवनों में रहने की सुरक्षा का आकलन करने के लिए|AEC-3_U3_T3.7|30
20|पुनर्निर्माण (Reconstruction) में इंजीनियरों द्वारा 'भूमि उपयोग योजना' (Land Use Planning) क्यों की जाती है?|केवल पुराने नियम|उच्च जोखिम वाले क्षेत्रों से निर्माण को स्थानांतरित करना|केवल निर्माण बढ़ाना|केवल सजावट|उच्च जोखिम वाले क्षेत्रों से निर्माण को स्थानांतरित करना|AEC-3_U3_T3.7|30
21|इंजीनियरों द्वारा 'निकास मार्गों' (Evacuation Routes) के डिज़ाइन में किस पर विचार किया जाता है?|केवल गति|क्षमता (Capacity), सुलभता (Accessibility) और खतरों से दूरी|केवल दूरी|केवल भीड़|क्षमता (Capacity), सुलभता (Accessibility) और खतरों से दूरी|AEC-3_U3_T3.7|30
22|आपदा शमन में 'पर्यावरण इंजीनियरों' (Environmental Engineers) का क्या योगदान है?|केवल प्रदूषण|औद्योगिक जोखिम, जल प्रदूषण नियंत्रण और अपशिष्ट प्रबंधन|केवल आग लगाना|केवल सूखा|औद्योगिक जोखिम, जल प्रदूषण नियंत्रण और अपशिष्ट प्रबंधन|AEC-3_U3_T3.7|30
23|इंजीनियरों द्वारा 'संरचनात्मक विश्लेषण' (Structural Analysis) क्यों किया जाता है?|केवल समय बर्बाद करना|आपदा के दौरान संरचनाओं पर पड़ने वाले बलों (Forces) का आकलन करने के लिए|केवल सजावट|केवल गपशप करना|आपदा के दौरान संरचनाओं पर पड़ने वाले बलों (Forces) का आकलन करने के लिए|AEC-3_U3_T3.7|30
24|आपदा तैयारी में 'संचार प्रणालियों' (Communication Systems) का डिज़ाइन इंजीनियरों द्वारा क्यों किया जाता है?|केवल मनोरंजन|नेटवर्क की विश्वसनीयता और अतिरेक (Redundancy) सुनिश्चित करने के लिए|केवल लेखन|केवल सोना|नेटवर्क की विश्वसनीयता और अतिरेक (Redundancy) सुनिश्चित करने के लिए|AEC-3_U3_T3.7|30
25|इंजीनियरों द्वारा 'आग जोखिम' (Fire Risk) को कैसे कम किया जाता है?|केवल पानी|फायर अलार्म, स्प्रिंकलर और फायर-रेसिस्टेंट सामग्री का उपयोग|केवल आग लगाना|केवल सूखा|फायर अलार्म, स्प्रिंकलर और फायर-रेसिस्टेंट सामग्री का उपयोग|AEC-3_U3_T3.7|30
26|आपदा प्रतिक्रिया में 'शहरी नियोजन इंजीनियरों' (Urban Planning Engineers) का क्या योगदान है?|केवल योजना|राहत और पुनर्वास के लिए अस्थायी लेआउट का डिज़ाइन|केवल निर्माण|केवल तोड़ना|राहत और पुनर्वास के लिए अस्थायी लेआउट का डिज़ाइन|AEC-3_U3_T3.7|30
27|इंजीनियरों द्वारा 'बुनियादी ढाँचे की भेद्यता' (Infrastructure Vulnerability) का आकलन क्यों किया जाता है?|केवल पैसा|कमज़ोर प्रणालियों की पहचान करने और शमन उपायों को प्राथमिकता देने के लिए|यह अनावश्यक है|केवल सजावट|कमज़ोर प्रणालियों की पहचान करने और शमन उपायों को प्राथमिकता देने के लिए|AEC-3_U3_T3.7|30
28|पुनर्निर्माण में 'पहले से बेहतर निर्माण' (Build Back Better) में इंजीनियरों की क्या जिम्मेदारी है?|केवल पुराना डिज़ाइन|उच्च सुरक्षा मानक और जोखिम न्यूनीकरण सुविधाओं को शामिल करना|केवल कम सुरक्षा|केवल सजावट|उच्च सुरक्षा मानक और जोखिम न्यूनीकरण सुविधाओं को शामिल करना|AEC-3_U3_T3.7|30
29|इंजीनियरों द्वारा 'संरचनात्मक विफलता' (Structural Failure) को रोकने के लिए किस पर ज़ोर दिया जाता है?|केवल लागत|गुणवत्ता नियंत्रण (Quality Control) और सामग्री परीक्षण|केवल लापरवाही|केवल सुंदरता|गुणवत्ता नियंत्रण (Quality Control) और सामग्री परीक्षण|AEC-3_U3_T3.7|30
30|आपदा तैयारी में 'आपातकालीन बिजली आपूर्ति' (Emergency Power Supply) का डिज़ाइन इंजीनियरों द्वारा क्यों किया जाता है?|केवल मनोरंजन|अस्पतालों और संचार केंद्रों में निरंतर बिजली सुनिश्चित करने के लिए|केवल सजावट|केवल गपशप करना|अस्पतालों और संचार केंद्रों में निरंतर बिजली सुनिश्चित करने के लिए|AEC-3_U3_T3.7|30
31|इंजीनियरों द्वारा 'जोखिम-सूचित निर्णय लेना' (Risk-Informed Decision Making) का उपयोग कब किया जाता है?|केवल प्रतिक्रिया|सभी नियोजन, शमन और पुनर्निर्माण चरणों में|केवल पुनर्प्राप्ति|केवल शमन|सभी नियोजन, शमन और पुनर्निर्माण चरणों में|AEC-3_U3_T3.7|30
32|इंजीनियरों द्वारा 'पुलों' (Bridges) का डिज़ाइन करते समय किस खतरे पर विशेष ध्यान दिया जाता है?|केवल आग|भूकंप, बाढ़ और अत्यधिक भार|केवल सूखा|केवल भूस्खलन|भूकंप, बाढ़ और अत्यधिक भार|AEC-3_U3_T3.7|30
33|आपदा प्रतिक्रिया में 'मैकेनिकल इंजीनियरों' (Mechanical Engineers) का क्या योगदान है?|केवल योजना|भारी उपकरणों (जैसे, क्रेन, बुलडोजर) के संचालन और मरम्मत|केवल लेखन|केवल मनोरंजन|भारी उपकरणों (जैसे, क्रेन, बुलडोजर) के संचालन और मरम्मत|AEC-3_U3_T3.7|30
34|इंजीनियरों द्वारा 'तटीय शमन' (Coastal Mitigation) के लिए किस संरचना का निर्माण किया जाता है?|केवल सड़क|सीवॉल (Seawalls), ब्रेकवाटर और मैंग्रोव बहाली|केवल पेड़ काटना|केवल सजावट|सीवॉल (Seawalls), ब्रेकवाटर और मैंग्रोव बहाली|AEC-3_U3_T3.7|30
35|आपदा तैयारी में 'सुरक्षित भंडारण सुविधाओं' (Safe Storage Facilities) का डिज़ाइन इंजीनियरों द्वारा क्यों किया जाता है?|केवल मनोरंजन|राहत आपूर्ति को आपदा के दौरान सुरक्षित रखने के लिए|यह अनावश्यक है|केवल गपशप करना|राहत आपूर्ति को आपदा के दौरान सुरक्षित रखने के लिए|AEC-3_U3_T3.7|30
36|इंजीनियरों द्वारा 'तकनीकी रिपोर्ट' (Technical Reports) क्यों लिखी जाती है?|केवल पैसा|जोखिम आकलन, क्षति और पुनर्निर्माण योजनाओं का दस्तावेज़ीकरण|केवल झूठ बोलना|केवल गपशप करना|जोखिम आकलन, क्षति और पुनर्निर्माण योजनाओं का दस्तावेज़ीकरण|AEC-3_U3_T3.7|30
37|आपदा प्रतिक्रिया में 'अस्थायी आश्रयों' (Temporary Shelters) का डिज़ाइन इंजीनियरों द्वारा क्यों किया जाता है?|केवल आराम करना|सुरक्षा, जल निकासी और बुनियादी सुविधाओं को सुनिश्चित करने के लिए|यह अनावश्यक है|केवल सजावट|सुरक्षा, जल निकासी और बुनियादी सुविधाओं को सुनिश्चित करने के लिए|AEC-3_U3_T3.7|30
38|इंजीनियरों द्वारा 'बुनियादी ढाँचे का जीवनकाल' (Lifespan of Infrastructure) क्यों बढ़ाया जाता है?|केवल पैसा|लंबे समय तक आपदा प्रतिरोध और निवेश पर रिटर्न सुनिश्चित करने के लिए|यह अनावश्यक है|केवल तोड़ना|लंबे समय तक आपदा प्रतिरोध और निवेश पर रिटर्न सुनिश्चित करने के लिए|AEC-3_U3_T3.7|30
39|आपदा शमन में 'रेट्रोफिटिंग' (Retrofitting) का क्या अर्थ है?|केवल तोड़ना|मौजूदा संरचनाओं को भूकंप-प्रतिरोधी बनाने के लिए उनकी संरचनात्मक ताकत बढ़ाना|केवल नया निर्माण|केवल सजावट|मौजूदा संरचनाओं को भूकंप-प्रतिरोधी बनाने के लिए उनकी संरचनात्मक ताकत बढ़ाना|AEC-3_U3_T3.7|30
40|इंजीनियरों द्वारा 'निर्माण निगरानी' (Construction Monitoring) क्यों की जाती है?|केवल मनोरंजन|यह सुनिश्चित करने के लिए कि निर्माण भवन कोड और मानकों का पालन करता है|यह अनावश्यक है|केवल गपशप करना|यह सुनिश्चित करने के लिए कि निर्माण भवन कोड और मानकों का पालन करता है|AEC-3_U3_T3.7|30
41|आपदा प्रतिक्रिया में 'संचार इंजीनियरों' (Communication Engineers) का क्या योगदान है?|केवल योजना|आपातकालीन संचार नेटवर्क की स्थापना और बहाली|केवल लेखन|केवल सोना|आपातकालीन संचार नेटवर्क की स्थापना और बहाली|AEC-3_U3_T3.7|30
42|इंजीनियरों द्वारा 'शहरी जल निकासी' (Urban Drainage) प्रणालियों का डिज़ाइन क्यों किया जाता है?|केवल सूखा|बाढ़ के जोखिम को कम करने के लिए पानी के बहाव को नियंत्रित करना|केवल आग|केवल भूस्खलन|बाढ़ के जोखिम को कम करने के लिए पानी के बहाव को नियंत्रित करना|AEC-3_U3_T3.7|30
43|आपदा तैयारी में 'जीवन रेखा प्रणालियों' (Lifeline Systems) पर इंजीनियरों का ध्यान क्यों केंद्रित होता है?|केवल मनोरंजन|वे पानी, बिजली, परिवहन और संचार जैसी आवश्यक सेवाएँ प्रदान करती हैं|यह अनावश्यक है|केवल गपशप करना|वे पानी, बिजली, परिवहन और संचार जैसी आवश्यक सेवाएँ प्रदान करती हैं|AEC-3_U3_T3.7|30
44|इंजीनियरों द्वारा 'पुनर्वास' (Rehabilitation) चरण में क्या शामिल है?|केवल तोड़ना|क्षतिग्रस्त बुनियादी ढाँचे की मरम्मत और सेवाओं की बहाली|केवल योजना|केवल मनोरंजन|क्षतिग्रस्त बुनियादी ढाँचे की मरम्मत और सेवाओं की बहाली|AEC-3_U3_T3.7|30
45|इंजीनियरों द्वारा 'निर्माण के बाद का आकलन' (Post-Construction Assessment) क्यों किया जाता है?|केवल पैसा|यह सुनिश्चित करने के लिए कि शमन उपाय प्रभावी ढंग से काम कर रहे हैं|यह अनावश्यक है|केवल सजावट|यह सुनिश्चित करने के लिए कि शमन उपाय प्रभावी ढंग से काम कर रहे हैं|AEC-3_U3_T3.7|30
46|आपदा शमन में 'साइबर सुरक्षा इंजीनियरों' (Cyber Security Engineers) का क्या योगदान है?|केवल मनोरंजन|महत्वपूर्ण संचार और डेटा प्रणालियों को साइबर हमलों से बचाना|केवल गपशप करना|केवल लेखन|महत्वपूर्ण संचार और डेटा प्रणालियों को साइबर हमलों से बचाना|AEC-3_U3_T3.7|30
47|इंजीनियरों द्वारा 'जोखिम न्यूनीकरण उपाय' (Risk Reduction Measures) कब लागू किए जाते हैं?|केवल प्रतिक्रिया|आपदा चक्र के सभी चरणों में (शमन, तैयारी, पुनर्निर्माण)|केवल पुनर्प्राप्ति|केवल पुनर्निर्माण|आपदा चक्र के सभी चरणों में (शमन, तैयारी, पुनर्निर्माण)|AEC-3_U3_T3.7|30
48|आपदा प्रतिक्रिया में 'इंजीनियरिंग नैतिकता' (Engineering Ethics) का क्या महत्व है?|केवल कानून|यह सुनिश्चित करना कि त्वरित समाधानों में सुरक्षा और गुणवत्ता से समझौता न हो|यह अनावश्यक है|केवल विरोध|यह सुनिश्चित करना कि त्वरित समाधानों में सुरक्षा और गुणवत्ता से समझौता न हो|AEC-3_U3_T3.7|30
49|इंजीनियरों द्वारा 'अस्थायी पुल' (Temporary Bridges) का निर्माण क्यों किया जाता है?|केवल मनोरंजन|नष्ट हुए पुलों के बाद आवश्यक पहुंच मार्ग बहाल करने के लिए|यह अनावश्यक है|केवल सजावट|नष्ट हुए पुलों के बाद आवश्यक पहुंच मार्ग बहाल करने के लिए|AEC-3_U3_T3.7|30
50|आपदा तैयारी में 'उपकरणों के रखरखाव' (Equipment Maintenance) पर इंजीनियरों का ध्यान क्यों केंद्रित होता है?|केवल पैसा|आपातकाल के दौरान मशीनरी (जैसे, जनरेटर, पंप) की कार्यशीलता सुनिश्चित करने के लिए|यह अनावश्यक है|केवल गपशप करना|आपातकाल के दौरान मशीनरी (जैसे, जनरेटर, पंप) की कार्यशीलता सुनिश्चित करने के लिए|AEC-3_U3_T3.7|30
