id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
11|भूकंप (Earthquake) और ज्वालामुखी विस्फोट (Volcanic Eruption) किस प्रकार की प्राकृतिक आपदाएँ हैं?|जल विज्ञान संबंधी|भूवैज्ञानिक|वायुमंडलीय|जलवायु संबंधी|भूवैज्ञानिक|AEC-3_U1_T1.2|30
12|भूस्खलन (Landslide) को किस प्रकार की आपदा के रूप में वर्गीकृत किया जाता है?|भूवैज्ञानिक|मानवजनित|जैविक|वायुमंडलीय|भूवैज्ञानिक|AEC-3_U1_T1.2|30
13|वह प्राकृतिक घटना जिसकी उत्पत्ति पृथ्वी की जलवायु में बड़े बदलाव से होती है?|भूवैज्ञानिक आपदा|जलवायु संबंधी आपदा (Climatological Disaster)|मानवजनित आपदा|जल विज्ञान संबंधी आपदा|जलवायु संबंधी आपदा (Climatological Disaster)|AEC-3_U1_T1.2|30
14|आतंकवादी हमला (Terrorist Attack) किस प्रकार की मानवजनित आपदा का उदाहरण है?|तकनीकी विफलता|युद्ध एवं आतंकवाद|औद्योगिक प्रदूषण|रेल दुर्घटना|युद्ध एवं आतंकवाद|AEC-3_U1_T1.2|30
15|इमारतों का गिरना (Building Collapse) या पुल टूटना किस प्रकार की मानवजनित आपदा है?|जैविक|संरचनात्मक विफलता (Structural Failure)|परमाणु आपदा|सड़क दुर्घटना|संरचनात्मक विफलता (Structural Failure)|AEC-3_U1_T1.2|30
16|तटीय क्षेत्रों में समुद्र के पानी का असामान्य रूप से ऊँचा उठना और विशाल लहरों का आना कहलाता है?|सूखा|सुनामी (Tsunami)|भूस्खलन|आग|सुनामी (Tsunami)|AEC-3_U1_T1.2|30
17|आग लगना (Fire) किस श्रेणी की मानवजनित आपदा है?|जैविक|औद्योगिक|सामान्य दुर्घटना/तकनीकी|जलवायु संबंधी|सामान्य दुर्घटना/तकनीकी|AEC-3_U1_T1.2|30
18|सड़क दुर्घटना (Road Accident) को आपदा की किस श्रेणी में रखा जाता है?|प्राकृतिक|मानवजनित दुर्घटना|जलवायु संबंधी|जैविक|मानवजनित दुर्घटना|AEC-3_U1_T1.2|30
19|भारत में बाढ़ (Flood) मुख्य रूप से किस प्रकार की प्राकृतिक आपदा है?|भूवैज्ञानिक|जल विज्ञान संबंधी|परमाणु|मानवजनित|जल विज्ञान संबंधी|AEC-3_U1_T1.2|30
20|जंगल की आग (Wildfire) को किस प्रकार की प्राकृतिक आपदा माना जाता है?|जलवायु संबंधी|भूवैज्ञानिक|जैविक|मानवजनित|जलवायु संबंधी|AEC-3_U1_T1.2|30
21|चेरनोबिल (Chernobyl) और फुकुशिमा (Fukushima) की घटनाएँ किस प्रकार की आपदाएँ थीं?|जैविक|परमाणु आपदा|रासायनिक आपदा|जल विज्ञान संबंधी आपदा|परमाणु आपदा|AEC-3_U1_T1.2|30
22|वह प्राकृतिक आपदा जिसकी भविष्यवाणी करना अत्यंत कठिन है?|सूखा|भूकंप|चक्रवात|बाढ़|भूकंप|AEC-3_U1_T1.2|30
23|रेल दुर्घटना (Rail Accident) को रोकने के लिए सबसे महत्वपूर्ण कारक क्या है?|केवल मौसम|तकनीकी रखरखाव और मानवीय सुरक्षा उपाय|केवल सामाजिक सहायता|केवल राजनीतिक निर्णय|तकनीकी रखरखाव और मानवीय सुरक्षा उपाय|AEC-3_U1_T1.2|30
24|ओजोन परत का क्षरण (Ozone Layer Depletion) किस श्रेणी की धीमी शुरुआत वाली आपदा है?|भूवैज्ञानिक|पर्यावरणीय (मानवजनित)|जैविक|जल विज्ञान संबंधी|पर्यावरणीय (मानवजनित)|AEC-3_U1_T1.2|30
25|कौन सी आपदा अचानक, बड़े पैमाने पर और अप्रत्याशित रूप से फैलती है?|सूखा|महामारी (Epidemic)|भूस्खलन|चक्रवात|महामारी (Epidemic)|AEC-3_U1_T1.2|30
26|वायुयान दुर्घटना (Air Accident) किस प्रकार की मानवजनित आपदा का उदाहरण है?|परमाणु|दुर्घटनाएं (Accidents)|युद्ध|संरचनात्मक विफलता|दुर्घटनाएं (Accidents)|AEC-3_U1_T1.2|30
27|'शीत लहर' (Cold Wave) किस श्रेणी की प्राकृतिक आपदा है?|भूवैज्ञानिक|मौसम विज्ञान संबंधी|जैविक|रासायनिक|मौसम विज्ञान संबंधी|AEC-3_U1_T1.2|30
28|सूखे के कारण होने वाली सबसे बड़ी हानि क्या है?|भवन गिरना|कृषि और जल संसाधनों का नुकसान|केवल युद्ध|सड़क दुर्घटना|कृषि और जल संसाधनों का नुकसान|AEC-3_U1_T1.2|30
29|समुद्री दुर्घटना (Sea Accident) में सबसे अधिक जोखिम किसे होता है?|केवल ट्रेन|जहाज़ पर सवार लोगों और समुद्री पर्यावरण को|केवल कार|केवल पहाड़|जहाज़ पर सवार लोगों और समुद्री पर्यावरण को|AEC-3_U1_T1.2|30
30|प्राकृतिक आपदाएँ जो पृथ्वी की सतह पर होती हैं (जैसे ज्वालामुखी), किस कारण से जुड़ी हैं?|वायुमंडलीय दबाव|टेक्टोनिक प्लेटों की गति (Tectonic Plate Movement)|केवल मानव त्रुटि|केवल बाढ़|टेक्टोनिक प्लेटों की गति (Tectonic Plate Movement)|AEC-3_U1_T1.2|30
31|युद्ध (War) को आपदा की श्रेणी में क्यों रखा जाता है?|यह केवल मनोरंजन है|यह बड़े पैमाने पर मानव जीवन, संपत्ति और सामाजिक व्यवस्था को बाधित करता है|यह केवल एक दुर्घटना है|यह बहुत धीमा होता है|यह बड़े पैमाने पर मानव जीवन, संपत्ति और सामाजिक व्यवस्था को बाधित करता है|AEC-3_U1_T1.2|30
32|एक संरचनात्मक विफलता, जैसे पुल टूटना, किस जोखिम को बढ़ाती है?|केवल जैविक जोखिम|यातायात और मानव सुरक्षा जोखिम|केवल सूखे का जोखिम|केवल ज्वालामुखी जोखिम|यातायात और मानव सुरक्षा जोखिम|AEC-3_U1_T1.2|30
33|वायु प्रदूषण (Air Pollution) किस प्रकार की धीमी शुरुआत वाली आपदा है?|भूवैज्ञानिक|मानवजनित/पर्यावरणीय|जैविक|जल विज्ञान संबंधी|मानवजनित/पर्यावरणीय|AEC-3_U1_T1.2|30
34|प्राकृतिक आपदाएँ जो 'मौसम' से संबंधित होती हैं, वे क्या कहलाती हैं?|जैविक|मौसम विज्ञान संबंधी|भूवैज्ञानिक|मानवजनित|मौसम विज्ञान संबंधी|AEC-3_U1_T1.2|30
35|कौन सी मानवजनित आपदा तकनीकी विफलता (Technical Failure) का सीधा परिणाम है?|सूखा|तेल रिसाव/गैस पाइपलाइन फटना|भूकंप|बाढ़|तेल रिसाव/गैस पाइपलाइन फटना|AEC-3_U1_T1.2|30
36|प्राकृतिक आपदाओं के प्रभाव को किस उपाय से कम किया जा सकता है?|केवल उन्हें अनदेखा करना|पूर्वानुमान, चेतावनी और शमन उपाय (Mitigation Measures)|केवल उन्हें बढ़ाना|केवल प्रार्थना करना|पूर्वानुमान, चेतावनी और शमन उपाय (Mitigation Measures)|AEC-3_U1_T1.2|30
37|'आतंकवाद' आपदा के रूप में मुख्य रूप से किस प्रकार के नुकसान पर केंद्रित है?|केवल वित्तीय|जानबूझकर विनाश और बड़े पैमाने पर भय पैदा करना|केवल प्राकृतिक|केवल राजनीतिक चुनाव|जानबूझकर विनाश और बड़े पैमाने पर भय पैदा करना|AEC-3_U1_T1.2|30
38|हिमस्खलन (Avalanche) किस प्रकार की प्राकृतिक आपदा का उदाहरण है?|जल विज्ञान संबंधी|भूवैज्ञानिक/जलवायु संबंधी|जैविक|मानवजनित|भूवैज्ञानिक/जलवायु संबंधी|AEC-3_U1_T1.2|30
39|रासायनिक आपदा (Chemical Disaster) में सबसे बड़ा खतरा क्या है?|केवल वित्तीय हानि|विषैली गैसों का रिसाव और स्वास्थ्य जोखिम|केवल सूखा|केवल बाढ़|विषैली गैसों का रिसाव और स्वास्थ्य जोखिम|AEC-3_U1_T1.2|30
40|कौन सी आपदा आमतौर पर अचानक शुरू होती है और कम समय में अत्यधिक नुकसान पहुँचाती है?|तेज शुरुआत वाली आपदा (Rapid Onset Disaster)|धीमी शुरुआत वाली आपदा|केवल मौसमी घटना|दीर्घकालिक घटना|तेज शुरुआत वाली आपदा (Rapid Onset Disaster)|AEC-3_U1_T1.2|30
41|जैविक आपदा के प्रसार में कौन सा कारक सबसे अधिक योगदान देता है?|केवल भूकंप|तीव्र मानव गतिशीलता और वैश्विक संपर्क|केवल इमारतें|केवल आग|तीव्र मानव गतिशीलता और वैश्विक संपर्क|AEC-3_U1_T1.2|30
42|रेल दुर्घटनाएँ किस कारक से जुड़ी 'भेद्यता' (Vulnerability) का परिणाम हो सकती हैं?|केवल मौसम|खराब रखरखाव और मानवीय त्रुटि|केवल पहाड़|केवल नदियाँ|खराब रखरखाव और मानवीय त्रुटि|AEC-3_U1_T1.2|30
43|वह आपदा जो मानव स्वास्थ्य और आजीविका को लंबे समय तक प्रभावित करती है?|तेज शुरुआत वाली आपदा|धीमी शुरुआत वाली आपदा (जैसे, सूखा, जलवायु परिवर्तन)|केवल एक दिन की घटना|केवल आग|धीमी शुरुआत वाली आपदा (जैसे, सूखा, जलवायु परिवर्तन)|AEC-3_U1_T1.2|30
44|ज्वालामुखी विस्फोट से निकलने वाले 'पायरोक्लास्टिक प्रवाह' (Pyroclastic Flow) किस प्रकार की आपदा है?|मानवजनित|भूवैज्ञानिक|जैविक|रासायनिक|भूवैज्ञानिक|AEC-3_U1_T1.2|30
45|बाढ़ के कारणों में कौन सा कारक 'मानवजनित' हो सकता है?|केवल भारी वर्षा|अवैध निर्माण और जल निकासी चैनलों का अवरुद्ध होना|केवल बर्फबारी|केवल भूकंप|अवैध निर्माण और जल निकासी चैनलों का अवरुद्ध होना|AEC-3_U1_T1.2|30
46|निम्न में से कौन-सा आपदा का प्रकार 'संरचनात्मक विफलता' के तहत आता है?|सूखा|पुल टूटना|चक्रवात|महामारी|पुल टूटना|AEC-3_U1_T1.2|30
47|प्राकृतिक आपदाओं में 'जलवायु संबंधी' (Climatological) आपदा का प्रमुख कारण क्या है?|टेक्टोनिक प्लेट|दीर्घकालिक मौसम पैटर्न में बदलाव|केवल मानवीय त्रुटि|केवल रसायन|दीर्घकालिक मौसम पैटर्न में बदलाव|AEC-3_U1_T1.2|30
48|आग लगने की आपदा को रोकने में 'इलेक्ट्रिकल शॉर्ट सर्किट' (Electrical Short Circuit) से बचना किस श्रेणी में आता है?|केवल प्राकृतिक|तकनीकी/मानवजनित सावधानी|केवल भूवैज्ञानिक|केवल जैविक|तकनीकी/मानवजनित सावधानी|AEC-3_U1_T1.2|30
49|महासागरों में उत्पन्न होने वाले तूफान (Typhoon/Hurricane) किस प्रकार की आपदा हैं?|भूवैज्ञानिक|मौसम विज्ञान संबंधी|जैविक|परमाणु|मौसम विज्ञान संबंधी|AEC-3_U1_T1.2|30
50|रासायनिक रिसाव आपदा में 'तत्काल प्रतिक्रिया' (Immediate Response) का मुख्य लक्ष्य क्या होता है?|केवल पैसे गिनना|रिसाव को नियंत्रित करना और विषाक्तता को रोकना|केवल लोगों को अनदेखा करना|केवल गपशप करना|रिसाव को नियंत्रित करना और विषाक्तता को रोकना|AEC-3_U1_T1.2|30
