id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
27|कवयित्री 'प्रियतम' को किस रूप में 'स्वीकार' करती है?|केवल राजा|जीवन का आधार और अंतिम सत्य|दास|मित्र|जीवन का आधार और अंतिम सत्य|MDC-3_U6_T6.1|30
28|'जो तुम आ जाते एक बार' में 'आत्मा' किसका प्रतीक है?|केवल शरीर|प्रेमिका|प्रियतम|दास|प्रेमिका|MDC-3_U6_T6.1|30
29|कविता का 'शिल्प पक्ष' किस पर केंद्रित है?|कठोर भाषा|कोमल और भावानुरूप भाषा और छंद|केवल गद्य|सामाजिक वर्णन|कोमल और भावानुरूप भाषा और छंद|MDC-3_U6_T6.1|30
30|कवयित्री 'जीवन' को 'प्रियतम' के लिए क्या मानती है?|केवल दुःख|एक अनमोल भेंट (Gift)|केवल धन|विरह|एक अनमोल भेंट (Gift)|MDC-3_U6_T6.1|30
31|'जो तुम आ जाते एक बार' में 'प्रेम' की 'अभिव्यक्ति' कैसी है?|केवल शोर|मौन, आत्मिक और वेदनापूर्ण|हास्यपूर्ण|व्यंग्यात्मक|मौन, आत्मिक और वेदनापूर्ण|MDC-3_U6_T6.1|30
32|कवयित्री 'मिलन' को 'विरह' से अधिक किस बात में मानती है?|सुख|जीवन की पूर्णता और सार्थकता|धन|युद्ध|जीवन की पूर्णता और सार्थकता|MDC-3_U6_T6.1|30
33|कविता में 'जीवन' का 'उद्देश्य' क्या है?|केवल धन कमाना|प्रियतम की प्रतीक्षा और साधना|राजनीतिक शक्ति|ज्ञान प्राप्त करना|प्रियतम की प्रतीक्षा और साधना|MDC-3_U6_T6.1|30
34|कवयित्री 'आँसू' के माध्यम से किस बात का 'संदेश' देती है?|उदासीनता|हृदय की पवित्रता और वेदना की गहराई|क्रोध|घृणा|हृदय की पवित्रता और वेदना की गहराई|MDC-3_U6_T6.1|30
35|'जो तुम आ जाते एक बार' में 'अज्ञात सत्ता' के प्रति कौन सा भाव है?|जिज्ञासा और आकर्षण|डर|उदासीनता|क्रोध|जिज्ञासा और आकर्षण|MDC-3_U6_T6.1|30
36|कवयित्री 'विरह' की पीड़ा को किस बात से 'सहन' करती है?|केवल धैर्य|प्रियतम के प्रेम और विश्वास से|समाज की सहायता से|धन से|प्रियतम के प्रेम और विश्वास से|MDC-3_U6_T6.1|30
37|कविता में 'नारी' के किस रूप का चित्रण है?|केवल दुर्बल|प्रेमिका, साधिका और आत्म-समर्पिता|विद्रोही|केवल माता|प्रेमिका, साधिका और आत्म-समर्पिता|MDC-3_U6_T6.1|30
38|कवयित्री 'आँसू' को किस बात का 'मूल्य' (Value) मानती है?|केवल धन|प्रेम और त्याग का|दुःख का|खुशी का|प्रेम और त्याग का|MDC-3_U6_T6.1|30
39|'जो तुम आ जाते एक बार' में 'अंधकार' किसका प्रतीक है?|केवल रात|विरह और निराशा|प्रकाश|ज्ञान|विरह और निराशा|MDC-3_U6_T6.1|30
40|कवयित्री 'प्रियतम' के 'आगमन' को 'जीवन' का क्या मानती है?|एक सामान्य घटना|सर्वोच्च और अंतिम सत्य|अंधकार|झूठ|सर्वोच्च और अंतिम सत्य|MDC-3_U6_T6.1|30
41|कविता में 'विरह' किस बात का 'परिणाम' है?|व्यक्तिगत गलती|अज्ञात सत्ता से आत्मा का वियोग|सामाजिक समस्या|राजनीतिक संघर्ष|अज्ञात सत्ता से आत्मा का वियोग|MDC-3_U6_T6.1|30
42|कवयित्री 'जीवन' को किस रूप में 'तपस्या' मानती है?|केवल शारीरिक|विरह और साधना के रूप में|केवल धन|ज्ञान|विरह और साधना के रूप में|MDC-3_U6_T6.1|30
43|'जो तुम आ जाते एक बार' में 'प्रेम' का 'लक्ष्य' क्या है?|केवल मिलन|आत्मा का परमात्मा से पूर्ण विलय|धन कमाना|युद्ध|आत्मा का परमात्मा से पूर्ण विलय|MDC-3_U6_T6.1|30
44|कवयित्री 'विरह' की 'अग्नि' को किस बात के लिए 'उपयोगी' मानती है?|केवल दुःख|आत्मा को शुद्ध करना और प्रेम को प्रगाढ़ बनाना|धन|ज्ञान|आत्मा को शुद्ध करना और प्रेम को प्रगाढ़ बनाना|MDC-3_U6_T6.1|30
45|कविता में 'एक बार' आने का 'आह्वान' किस बात पर जोर देता है?|केवल समय|मिलन की अनिवार्यता और बेसब्री|विरह की शांति|अंधकार|मिलन की अनिवार्यता और बेसब्री|MDC-3_U6_T6.1|30
46|'जो तुम आ जाते एक बार' में 'साधना' किस रूप में व्यक्त हुई है?|कठोर तपस्या|विरह और प्रेम के माध्यम से|केवल पूजा-पाठ|केवल ध्यान|विरह और प्रेम के माध्यम से|MDC-3_U6_T6.1|30
47|कवयित्री 'आँसू' के माध्यम से 'प्रियतम' को कहाँ देखती है?|केवल स्वर्ग|अपने हृदय की गहराई में|महल में|मंदिर में|अपने हृदय की गहराई में|MDC-3_U6_T6.1|30
48|'जो तुम आ जाते एक बार' में 'प्रकृति' का वर्णन किस रूप में हुआ है?|उदासीन|मानवीय भावनाओं की सहचरी|विरोधी|सजीव|मानवीय भावनाओं की सहचरी|MDC-3_U6_T6.1|30
49|कवयित्री 'विरह' को किस बात का 'अधिकार' मानती है?|केवल दुःख|प्रियतम के प्रेम का प्रमाण|धन|शक्ति|प्रियतम के प्रेम का प्रमाण|MDC-3_U6_T6.1|30
50|'जो तुम आ जाते एक बार' कविता 'मानवीय भावना' पर जोर देती है?|घृणा|उदासीनता|प्रेम, विरह और मिलन की आकांक्षा|क्रोध|प्रेम, विरह और मिलन की आकांक्षा|MDC-3_U6_T6.1|30
