id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
11|यशोधरा के अनुसार, यदि सिद्धार्थ उससे कहकर जाते तो वह क्या करती?|उन्हें रोक लेती|उन्हें खुशी-खुशी विदा करती|उन्हें श्राप देती|राहुल को भी साथ भेजती|उन्हें खुशी-खुशी विदा करती|MDC-3_U2_T2.1|30
12|यशोधरा सिद्धार्थ के 'महाभिनिष्क्रमण' (गृहत्याग) को किसका 'अपमान' मानती है?|देश का|अपने प्रेम और नारी-धर्म का|ज्ञान का|मित्रों का|अपने प्रेम और नारी-धर्म का|MDC-3_U2_T2.1|30
13|यशोधरा के 'विरह' में कौन सा रस प्रधान है?|वीर रस|श्रृंगार रस (विरह पक्ष)|हास्य रस|शांत रस|श्रृंगार रस (विरह पक्ष)|MDC-3_U2_T2.1|30
14|यशोधरा को किस बात का दुख है कि सिद्धार्थ उसे 'बाधा' समझते थे?|उसके सौंदर्य को|उसके धन को|उसके मोह को|उसके क्रोध को|उसके मोह को|MDC-3_U2_T2.1|30
15|यशोधरा 'राहुल' को क्या बनने की प्रेरणा देती है?|राजा|ज्ञान की राह पर चलने वाला वीर|केवल व्यापारी|पुजारी|ज्ञान की राह पर चलने वाला वीर|MDC-3_U2_T2.1|30
16|खंड काव्य में 'नारी' के किस रूप का चित्रण किया गया है?|केवल भोग्या|त्याग, कर्तव्य और दृढ़ता|कमजोर|केवल माता|त्याग, कर्तव्य और दृढ़ता|MDC-3_U2_T2.1|30
17|यशोधरा को 'सखि' से बात करने पर किस भाव की अभिव्यक्ति होती है?|केवल निराशा|मन की पीड़ा और वेदना को साझा करना|खुशी|ज्ञान|मन की पीड़ा और वेदना को साझा करना|MDC-3_U2_T2.1|30
18|यशोधरा 'सिद्धार्थ' के ज्ञान-मार्ग के प्रति किस भाव को दर्शाती है?|ईर्ष्या|सम्मान, लेकिन अपने प्रति हुए अन्याय का दुख|घृणा|उदासीनता|सम्मान, लेकिन अपने प्रति हुए अन्याय का दुख|MDC-3_U2_T2.1|30
19|मैथिलीशरण गुप्त ने यशोधरा के माध्यम से किस विषय को 'आधुनिक' संदर्भ दिया?|प्रेम विवाह|नारी के त्याग और उपेक्षित जीवन को|जातिवाद|युद्ध|नारी के त्याग और उपेक्षित जीवन को|MDC-3_U2_T2.1|30
20|यशोधरा 'संतान' को किसका 'आधार' मानती है?|केवल महल|जीवन जीने का आधार और पति की याद|ज्ञान|धन|जीवन जीने का आधार और पति की याद|MDC-3_U2_T2.1|30
21|यशोधरा का चरित्र किस बात का प्रतिनिधित्व करता है?|केवल विद्रोह|भारतीय नारी का कर्तव्य और आत्म-सम्मान|पूर्ण समर्पण|केवल सुंदरता|भारतीय नारी का कर्तव्य और आत्म-सम्मान|MDC-3_U2_T2.1|30
22|यशोधरा को किस बात पर सबसे अधिक 'क्रोध' है?|राहुल के कारण|सिद्धार्थ के 'झूठ' और गुप्त रूप से चले जाने पर|महल के नियमों पर|अपने भाग्य पर|सिद्धार्थ के 'झूठ' और गुप्त रूप से चले जाने पर|MDC-3_U2_T2.1|30
23|खंड काव्य में 'नारी' की किस मनोवृत्ति का मनोवैज्ञानिक चित्रण है?|केवल त्याग|कर्तव्य और आत्म-सम्मान के बीच संघर्ष|केवल प्रेम|केवल क्रोध|कर्तव्य और आत्म-सम्मान के बीच संघर्ष|MDC-3_U2_T2.1|30
24|यशोधरा कहती है कि "मैंने अपना धर्म निभाया", इस 'धर्म' का क्या अर्थ है?|पूजा-पाठ|पतिव्रता धर्म और संतान का पालन|राजकीय कार्य|केवल खाना बनाना|पतिव्रता धर्म और संतान का पालन|MDC-3_U2_T2.1|30
25|यशोधरा 'संतान' को किस रूप में स्वीकार करती है?|केवल बोझ|ईश्वर का उपहार|अपने दुःख का कारण|अपने सुख का कारण|ईश्वर का उपहार|MDC-3_U2_T2.1|30
26|यशोधरा 'सखि' से अपनी बात क्यों कहती है?|सिद्धार्थ को नीचा दिखाने के लिए|मन की व्यथा और एकाकीपन को कम करने के लिए|केवल सलाह लेने के लिए|ज्ञान देने के लिए|मन की व्यथा और एकाकीपन को कम करने के लिए|MDC-3_U2_T2.1|30
27|यशोधरा किस बात के लिए सिद्धार्थ को 'कायर' मानती है?|युद्ध से डरना|बिना बताए भागना और पत्नी पर विश्वास न करना|ज्ञान प्राप्त न करना|राहुल को छोड़कर जाना|बिना बताए भागना और पत्नी पर विश्वास न करना|MDC-3_U2_T2.1|30
28|मैथिलीशरण गुप्त के अनुसार 'नारी' की क्या विशेषता है?|कोमलता और दुर्बलता|त्याग और दृढ़ता|केवल सुंदरता|केवल आज्ञाकारिता|त्याग और दृढ़ता|MDC-3_U2_T2.1|30
29|यशोधरा को किस बात का 'गौरव' है?|पिता का नाम|सिद्धार्थ जैसे महान पुरुष की पत्नी होना|अपने धन पर|अपने रूप पर|सिद्धार्थ जैसे महान पुरुष की पत्नी होना|MDC-3_U2_T2.1|30
30|यशोधरा 'राहुल' को देखकर किसे 'माफ़' कर देती है?|राजा को|सिद्धार्थ को|अपनी सखि को|पुरोहित को|सिद्धार्थ को|MDC-3_U2_T2.1|30
31|यशोधरा 'सिद्धार्थ' के 'त्याग' को किस रूप में देखती है?|सिर्फ़ पलायन|एक महान उद्देश्य की पूर्ति, लेकिन व्यक्तिगत कष्ट देकर|केवल मोह|सिर्फ़ निराशा|एक महान उद्देश्य की पूर्ति, लेकिन व्यक्तिगत कष्ट देकर|MDC-3_U2_T2.1|30
32|यशोधरा को किस बात का 'अविश्वास' है?|अपने प्रेम पर|सिद्धार्थ के वापस आने पर|राहुल के भविष्य पर|सखि पर|सिद्धार्थ के वापस आने पर|MDC-3_U2_T2.1|30
33|यशोधरा खंड काव्य किस काव्य शैली में लिखा गया है?|मुक्त छंद|अतुकांत छंद|प्रबंधात्मक और गेय काव्य|शुद्ध गद्य|प्रबंधात्मक और गेय काव्य|MDC-3_U2_T2.1|30
34|यशोधरा के अनुसार 'वीरता' (Bravery) का सच्चा प्रमाण क्या है?|युद्ध जीतना|प्रेम का सम्मान करना और कहकर जाना|संतान|धन|प्रेम का सम्मान करना और कहकर जाना|MDC-3_U2_T2.1|30
35|यशोधरा का 'दुःख' किस प्रकार का है?|व्यक्तिगत और सार्वभौमिक (नारीत्व की पीड़ा)|केवल धन की कमी|सामाजिक बहिष्कार|केवल युद्ध|व्यक्तिगत और सार्वभौमिक (नारीत्व की पीड़ा)|MDC-3_U2_T2.1|30
36|यशोधरा 'राहुल' को किस रूप में 'संरक्षित' करती है?|महल की चारदीवारी में|सत्य की राह पर चलने के लिए तैयार करना|युद्ध के लिए|केवल शिक्षा|सत्य की राह पर चलने के लिए तैयार करना|MDC-3_U2_T2.1|30
37|यशोधरा के 'आत्म-सम्मान' को किस बात से सबसे अधिक ठेस पहुँची?|सिद्धार्थ का उसे 'अयोग्य' समझना|राजा का अपमान|धन की कमी|राहुल का दुःख|सिद्धार्थ का उसे 'अयोग्य' समझना|MDC-3_U2_T2.1|30
38|खंड काव्य में 'पत्नी' और 'साधना' के बीच किस बात का संघर्ष दिखाया गया है?|प्रेम और घृणा|मोह और त्याग|सत्य और असत्य|वीरता और कायरता|मोह और त्याग|MDC-3_U2_T2.1|30
39|यशोधरा किस बात की 'पुष्टि' करना चाहती है?|अपने प्रेम की|सिद्धार्थ के ज्ञान की|राहुल की क्षमता की|सखि की वफादारी की|अपने प्रेम की|MDC-3_U2_T2.1|30
40|यशोधरा के अनुसार, 'मोह' (Attachment) और 'कर्तव्य' (Duty) में कौन बड़ा है?|मोह|कर्तव्य|दोनों बराबर हैं|कोई नहीं|कर्तव्य|MDC-3_U2_T2.1|30
41|यशोधरा 'संतान' के रूप में क्या 'संभाल' कर रखती है?|केवल महल|सिद्धार्थ की स्मृति और वंश की धरोहर|धन|शिक्षा|सिद्धार्थ की स्मृति और वंश की धरोहर|MDC-3_U2_T2.1|30
42|यशोधरा 'राहुल' को देखकर 'पति' के बारे में क्या महसूस करती है?|क्रोध|प्रेम और गर्व|उदासीनता|घृणा|प्रेम और गर्व|MDC-3_U2_T2.1|30
43|यशोधरा किस बात से 'डरती' है?|अकेलापन|राहुल का भविष्य|सिद्धार्थ का ज्ञान|समाज का तिरस्कार|अकेलापन|MDC-3_U2_T2.1|30
44|यशोधरा 'सखि वे मुझसे कहकर जाते' में किस बात का 'अभाव' महसूस करती है?|धन का|विश्वास और सम्मान का|प्रेम का|संतान का|विश्वास और सम्मान का|MDC-3_U2_T2.1|30
45|यशोधरा के अनुसार, 'नारी' का 'अधिकार' क्या है?|केवल त्याग करना|अपने पति के निर्णय में शामिल होना|केवल संतान पैदा करना|केवल घर चलाना|अपने पति के निर्णय में शामिल होना|MDC-3_U2_T2.1|30
46|यशोधरा खंड काव्य में 'सिद्धार्थ' को किस बात का 'भ्रम' था?|ज्ञान प्राप्ति की|यशोधरा के कमजोर होने का|राहुल के भविष्य का|महल के ऐश्वर्य का|यशोधरा के कमजोर होने का|MDC-3_U2_T2.1|30
47|यशोधरा कहती है कि "मैंने तो नहीं रुकावट डाली", इस बात से वह क्या सिद्ध करती है?|अपनी आज्ञाकारिता|सिद्धार्थ के प्रति अपने सच्चे प्रेम और त्याग को|अपनी मजबूरी|अपने कर्तव्य को|सिद्धार्थ के प्रति अपने सच्चे प्रेम और त्याग को|MDC-3_U2_T2.1|30
48|यशोधरा 'राहुल' के पालन-पोषण में किस बात पर जोर देती है?|केवल धन|सत्य, धर्म और त्याग के मूल्यों पर|केवल राजनीति|केवल युद्ध|सत्य, धर्म और त्याग के मूल्यों पर|MDC-3_U2_T2.1|30
49|यशोधरा के 'विरह' में किस प्रकार का 'दर्द' झलकता है?|केवल शारीरिक|आत्मिक और मानसिक पीड़ा|केवल सामाजिक|केवल आर्थिक|आत्मिक और मानसिक पीड़ा|MDC-3_U2_T2.1|30
50|यशोधरा का चरित्र 'मैथिलीशरण गुप्त' के किस काव्य-दर्शन को दर्शाता है?|उदासीनता|नारी को समाज में यथोचित स्थान देना|केवल पुरुषवाद|अंधविश्वास|नारी को समाज में यथोचित स्थान देना|MDC-3_U2_T2.1|30
