id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
16|संगम काल में 'रोमन व्यापार' (Roman Trade) का सबसे महत्वपूर्ण साक्ष्य क्या है?|मंदिर|लोहे के औजार|रोमन सिक्के और मिट्टी के बर्तन|शिलालेख|रोमन सिक्के और मिट्टी के बर्तन|MIC-3_U4_T4.3|30
17|संगम काल का सबसे प्रसिद्ध बंदरगाह कौन सा था, जो रोमन व्यापार के लिए महत्वपूर्ण था?|पुहार (कावेरीपट्टनम)|मदुराई|तंजावुर|कल्याणी|पुहार (कावेरीपट्टनम)|MIC-3_U4_T4.3|30
18|संगम समाज की 'सामाजिक संरचना' में किस बात पर जोर दिया जाता था?|केवल ब्राह्मण|जाति व्यवस्था की कठोरता|वीरता और कबीलाई मुखिया|केवल व्यापार|वीरता और कबीलाई मुखिया|MIC-3_U4_T4.3|30
19|संगम काल में 'महिलाओं' की स्थिति कैसी थी?|अत्यंत दयनीय|शिक्षा और संपत्ति का अधिकार प्राप्त था, पर पुरुष प्रधान समाज था|केवल घर तक सीमित|कोई स्वतंत्रता नहीं|शिक्षा और संपत्ति का अधिकार प्राप्त था, पर पुरुष प्रधान समाज था|MIC-3_U4_T4.3|30
20|संगम काल में 'भूमि' का विभाजन किस आधार पर किया जाता था?|केवल नदी|क्षेत्रों की भौगोलिक प्रकृति (पांच 'तिणै')|केवल शासक की इच्छा|समान रूप से|क्षेत्रों की भौगोलिक प्रकृति (पांच 'तिणै')|MIC-3_U4_T4.3|30
21|संगम काल में 'सबसे महत्वपूर्ण देवता' कौन थे?|इंद्र|वरुण|मुरुगन (सुब्रह्मण्यम)|शिव|मुरुगन (सुब्रह्मण्यम)|MIC-3_U4_T4.3|30
22|संगम काल में 'वीर पूजा' (Hero Stone Worship) के लिए किस प्रथा का पालन किया जाता था?|मूर्तियाँ बनाना|वीर-कल (Virakkal) या नाडुकाल (Nadukal) स्थापित करना|केवल धार्मिक अनुष्ठान|युद्ध का आयोजन|वीर-कल (Virakkal) या नाडुकाल (Nadukal) स्थापित करना|MIC-3_U4_T4.3|30
23|संगम काल में 'विदेशी व्यापार' किस वस्तु के लिए सबसे अधिक होता था?|सोना|लोहा|काली मिर्च और मसाले|कपास|काली मिर्च और मसाले|MIC-3_U4_T4.3|30
24|संगम साहित्य का कौन सा ग्रंथ तमिल संस्कृति और आचार संहिता का मुख्य स्रोत माना जाता है?|मणिमेकलाई|तोलकाप्पियम|तिरुक्कुरल|एट्टुटोकई|तिरुक्कुरल|MIC-3_U4_T4.3|30
25|'शीलप्पदिकारम' (Silappatikaram) और 'मणिमेकलाई' (Manimekalai) क्या हैं?|व्याकरण ग्रंथ|महाकाव्य (Epic)|युद्ध कविताएँ|धार्मिक ग्रंथ|महाकाव्य (Epic)|MIC-3_U4_T4.3|30
26|'शीलप्पदिकारम' महाकाव्य के रचयिता कौन हैं?|इलांगो आदिगल|सीतलई सात्तनार|नक्किरर|कपिलर|इलांगो आदिगल|MIC-3_U4_T4.3|30
27|'मणिमेकलाई' महाकाव्य के रचयिता कौन हैं?|इलांगो आदिगल|सीतलई सात्तनार|अव्वैयार|परानर|सीतलई सात्तनार|MIC-3_U4_T4.3|30
28|संगम काल में 'चोलों' की राजधानी क्या थी?|मदुरई|करूर|उरैयूर|तंजौर|उरैयूर|MIC-3_U4_T4.3|30
29|संगम काल में 'चेरों' की राजधानी क्या थी?|मदुरई|करूर और वंजि|उरैयूर|कोल्लम|करूर और वंजि|MIC-3_U4_T4.3|30
30|संगम काल में 'पांड्यों' की राजधानी क्या थी?|पुहार|करूर|मदुरई|उरैयूर|मदुरई|MIC-3_U4_T4.3|30
31|संगम काल में 'करिकाल' (Karikala) किस वंश का सबसे प्रसिद्ध शासक था?|पांड्य|चेर|चोल|पल्लव|चोल|MIC-3_U4_T4.3|30
32|संगम काल में 'पशुपालन' में किस जानवर को सबसे अधिक महत्व दिया जाता था?|घोड़ा|हाथी|गाय और बैल|ऊँट|गाय और बैल|MIC-3_U4_T4.3|30
33|संगम समाज में 'भूमिहीन कृषि श्रमिक' को क्या कहा जाता था?|पुहार|कदैसियार|वेल्लालर|अमात्य|कदैसियार|MIC-3_U4_T4.3|30
34|संगम युग में 'शिल्प और उद्योग' में कौन सा शिल्प प्रमुख था?|लोहा गलाने|कपड़ा बुनाई और मोती बनाना|कागज बनाना|काँच उद्योग|कपड़ा बुनाई और मोती बनाना|MIC-3_U4_T4.3|30
35|संगम साहित्य में 'कला' का वर्णन किस रूप में किया गया है?|चित्रकला और मूर्तिकला|नृत्य और संगीत|केवल साहित्य|केवल वास्तुकला|नृत्य और संगीत|MIC-3_U4_T4.3|30
36|संगम काल में 'उत्तर भारतीय धर्मों' (जैन और बौद्ध) की स्थिति क्या थी?|वे पूरी तरह से अनुपस्थित थे|उन्हें समर्थन मिला, लेकिन वे स्थानीय धर्मों के साथ सह-अस्तित्व में थे|वे प्रमुख धर्म थे|वे केवल शासक वर्ग तक सीमित थे|उन्हें समर्थन मिला, लेकिन वे स्थानीय धर्मों के साथ सह-अस्तित्व में थे|MIC-3_U4_T4.3|30
37|संगम युग में 'पांड्य' किस लिए प्रसिद्ध थे?|केवल युद्ध|मोती (Pearls) और समुद्री व्यापार|लोहे के औजार|उत्तर भारत के साथ संबंध|मोती (Pearls) और समुद्री व्यापार|MIC-3_U4_T4.3|30
38|संगम काल में 'कबीलाई सरदार' को क्या कहा जाता था?|चक्रवर्ती|वेल्लालर|वेन्दा|कोन|वेन्दा|MIC-3_U4_T4.3|30
39|संगम काल में 'नृत्य' और 'नाटक' किस बात पर आधारित थे?|केवल धार्मिक कथाएँ|युद्ध और प्रेम कथाएँ|केवल राजा की प्रशंसा|राजनीति|युद्ध और प्रेम कथाएँ|MIC-3_U4_T4.3|30
40|संगम युग के 'तिरुक्कुरल' के लेखक कौन हैं, जो 'तमिल भूमि का बाइबिल' कहलाता है?|इलांगो आदिगल|सीतलई सात्तनार|तिरुवल्लुवर|नक्किरर|तिरुवल्लुवर|MIC-3_U4_T4.3|30
41|संगम युग में 'आंतरिक व्यापार' का मुख्य माध्यम क्या था?|वस्तु विनिमय (Barter) और स्थानीय मुहरें|सोने के सिक्के|कागजी मुद्रा|केवल चांदी के सिक्के|वस्तु विनिमय (Barter) और स्थानीय मुहरें|MIC-3_U4_T4.3|30
42|संगम काल में 'रोमन स्वर्ण सिक्कों' की बहुतायत किस बात का संकेत देती है?|आंतरिक व्यापार में वृद्धि|रोमन साम्राज्य के साथ अनुकूल व्यापार संतुलन|स्थानीय शासकों का कमजोर होना|केवल दान|रोमन साम्राज्य के साथ अनुकूल व्यापार संतुलन|MIC-3_U4_T4.3|30
43|संगम काल में 'पांच तिणै' (Five Tinai) में से 'मरुदम' (Marutam) किस भौगोलिक क्षेत्र को दर्शाता है?|पहाड़ी क्षेत्र|शुष्क और बंजर भूमि|कृषि योग्य मैदान|तटीय क्षेत्र|कृषि योग्य मैदान|MIC-3_U4_T4.3|30
44|संगम काल में 'कण्णगी' (Kannagi) किस महाकाव्य की नायिका है, जो सतीत्व के लिए प्रसिद्ध है?|मणिमेकलाई|शीलप्पदिकारम|तोलकाप्पियम|जीवक चिंतामणि|शीलप्पदिकारम|MIC-3_U4_T4.3|30
45|संगम काल में 'सती' (Sati) प्रथा की स्थिति क्या थी?|व्यापक रूप से प्रचलित|केवल शाही परिवारों में, लेकिन सीमित|पूरी तरह से अनुपस्थित|महिलाओं को जबरन सती होना पड़ता था|केवल शाही परिवारों में, लेकिन सीमित|MIC-3_U4_T4.3|30
46|संगम काल में 'वेल्लालर' (Vellalar) किस सामाजिक वर्ग का प्रतिनिधित्व करते थे?|पुजारी|योद्धा|धनी किसान और जमींदार|शिल्पकार|धनी किसान और जमींदार|MIC-3_U4_T4.3|30
47|संगम काल की 'वीरता' पर आधारित कहानियाँ किस बात का संकेत देती हैं?|केवल धार्मिकता|कबीलाई समाज और योद्धा वर्ग का प्रभुत्व|शहरी जीवन का विकास|शांति का महत्व|कबीलाई समाज और योद्धा वर्ग का प्रभुत्व|MIC-3_U4_T4.3|30
48|संगम काल में 'ब्राह्मणों' (Brahmins) की स्थिति क्या थी?|अत्यंत कमजोर|धार्मिक अनुष्ठान और शिक्षा में सम्मानित स्थान|केवल व्यापारिक कार्य|केवल सैन्य नेतृत्व|धार्मिक अनुष्ठान और शिक्षा में सम्मानित स्थान|MIC-3_U4_T4.3|30
49|संगम युग में 'उत्तर भारत' के साथ किस नदी मार्ग से संबंध स्थापित हुए थे?|गंगा|सिंधु|गोदावरी और कृष्णा (आंतरिक व्यापार के लिए)|ब्रह्मपुत्र|गोदावरी और कृष्णा (आंतरिक व्यापार के लिए)|MIC-3_U4_T4.3|30
50|संगम साहित्य का मुख्य 'सांस्कृतिक योगदान' क्या है?|केवल धार्मिक साहित्य|तमिल संस्कृति और भाषा की नींव स्थापित करना|रोमन संस्कृति का प्रसार|केवल युद्ध कला का विकास|तमिल संस्कृति और भाषा की नींव स्थापित करना|MIC-3_U4_T4.3|30
