id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
21|जनसंपर्क का सबसे नैतिक मॉडल कौन सा है, जो संगठन और जनता के बीच आपसी समझ पर ज़ोर देता है?|प्रेस एजेंसी मॉडल|टू-वे सिमिट्रिकल मॉडल (Two-Way Symmetrical Model)|पब्लिक इंफॉर्मेशन मॉडल|टू-वे असिमिट्रिकल मॉडल|टू-वे सिमिट्रिकल मॉडल (Two-Way Symmetrical Model)|SEC-3_U3_T3.8|30
22|जनसंपर्क और 'विज्ञापन' (Advertising) के बीच मुख्य अंतर क्या है?|जनसंपर्क का प्रचार 'कमाई गई मीडिया' है, जबकि विज्ञापन 'भुगतान की गई मीडिया' है|जनसंपर्क हमेशा महंगा होता है|विज्ञापन हमेशा सच होता है|जनसंपर्क का उपयोग केवल राजनीतिक उद्देश्यों के लिए होता है|जनसंपर्क का प्रचार 'कमाई गई मीडिया' है, जबकि विज्ञापन 'भुगतान की गई मीडिया' है|SEC-3_U3_T3.8|30
23|'सरकारी संबंध' (Government Relations) का प्राथमिक कार्य क्या है?|सरकार को नियंत्रित करना|संगठन के हितों की वकालत करना और सरकारी नियमों का पालन सुनिश्चित करना|केवल चुनावों में भाग लेना|सभी सरकारी दस्तावेज़ों को फाड़ देना|संगठन के हितों की वकालत करना और सरकारी नियमों का पालन सुनिश्चित करना|SEC-3_U3_T3.8|30
24|जनसंपर्क में 'इन्फ्लुएंसर आउटरीच' (Influencer Outreach) का उद्देश्य क्या है?|केवल सेलिब्रिटीज को नियुक्त करना|प्रमुख राय निर्माताओं (Key Opinion Leaders) के माध्यम से लक्षित दर्शकों तक संदेश पहुँचाना|केवल समाचार पत्र प्रकाशित करना|अपने प्रतिस्पर्धियों को बदनाम करना|प्रमुख राय निर्माताओं (Key Opinion Leaders) के माध्यम से लक्षित दर्शकों तक संदेश पहुँचाना|SEC-3_U3_T3.8|30
25|अच्छे 'निवेशक संबंध' (Investor Relations) क्यों महत्वपूर्ण हैं?|यह कर्मचारियों को खुश रखता है|यह शेयरधारकों का विश्वास बनाए रखता है और कंपनी के शेयर मूल्य को स्थिर रखने में मदद करता है|यह सरकारी सब्सिडी प्राप्त करने में मदद करता है|यह उत्पाद की गुणवत्ता सुनिश्चित करता है|यह शेयरधारकों का विश्वास बनाए रखता है और कंपनी के शेयर मूल्य को स्थिर रखने में मदद करता है|SEC-3_U3_T3.8|30
26|जनसंपर्क की 'रणनीति' (Strategy) का विकास किस चरण में आता है?|केवल निष्पादन (Execution) के बाद|अनुसंधान (Research) और उद्देश्य निर्धारण के बाद|सबसे पहले, बिना किसी शोध के|केवल अंतिम चरण में|अनुसंधान (Research) और उद्देश्य निर्धारण के बाद|SEC-3_U3_T3.8|30
27|जनसंपर्क में 'जनमत' (Public Opinion) की निगरानी क्यों की जाती है?|यह देखने के लिए कि लोग क्या खा रहे हैं|यह समझने के लिए कि जनता संगठन के बारे में क्या सोचती है और उसके अनुसार संचार को समायोजित करने के लिए|केवल प्रतिद्वंद्वी की आलोचना करने के लिए|मीडिया से बात करने से बचने के लिए|यह समझने के लिए कि जनता संगठन के बारे में क्या सोचती है और उसके अनुसार संचार को समायोजित करने के लिए|SEC-3_U3_T3.8|30
28|'डिजिटल जनसंपर्क' (Digital PR) में कौन सी गतिविधि शामिल है?|केवल प्रिंट विज्ञापन|सोशल मीडिया प्रबंधन, ऑनलाइन प्रतिष्ठा प्रबंधन और ब्लॉगिंग|सरकारी नियमों का पालन|पुराने रिकॉर्ड रखना|सोशल मीडिया प्रबंधन, ऑनलाइन प्रतिष्ठा प्रबंधन और ब्लॉगिंग|SEC-3_U3_T3.8|30
29|संकट संचार में 'क्षति नियंत्रण' (Damage Control) का क्या मतलब है?|क्षति को बढ़ाना|नकारात्मक प्रचार के प्रभाव को सीमित करना और सकारात्मक कथानक को बढ़ावा देना|केवल चुप्पी बनाए रखना|क्षति की जिम्मेदारी स्वीकार न करना|नकारात्मक प्रचार के प्रभाव को सीमित करना और सकारात्मक कथानक को बढ़ावा देना|SEC-3_U3_T3.8|30
30|जनसंपर्क का 'मूल्यांकन' (Evaluation) चरण क्यों महत्वपूर्ण है?|यह दिखाता है कि किसने गलती की|यह मापता है कि जनसंपर्क प्रयासों ने उद्देश्यों को कितनी सफलतापूर्वक प्राप्त किया है|यह एक आवश्यक कानूनी औपचारिकता है|यह केवल रिकॉर्ड रखने के लिए है|यह मापता है कि जनसंपर्क प्रयासों ने उद्देश्यों को कितनी सफलतापूर्वक प्राप्त किया है|SEC-3_U3_T3.8|30
31|जनसंपर्क में 'कॉपीराइटिंग' (Copywriting) का क्या कार्य है?|केवल कानूनी दस्तावेज़ लिखना|प्रेस विज्ञप्ति, ब्रोशर और वेबसाइट सामग्री के लिए आकर्षक पाठ लिखना|पैसों का हिसाब रखना|मशीनों को प्रोग्राम करना|प्रेस विज्ञप्ति, ब्रोशर और वेबसाइट सामग्री के लिए आकर्षक पाठ लिखना|SEC-3_U3_T3.8|30
32|'प्रेस टूर' (Press Tour) या 'फैक्टरी विजिट' क्यों आयोजित की जाती है?|पत्रकारों को परेशान करने के लिए|मीडिया को संगठन के कार्यों और सुविधाओं को प्रत्यक्ष रूप से देखने का अवसर देना|केवल उत्पाद बेचना|सरकारी अधिकारियों को डराना|मीडिया को संगठन के कार्यों और सुविधाओं को प्रत्यक्ष रूप से देखने का अवसर देना|SEC-3_U3_T3.8|30
33|उत्पाद जनसंपर्क में, कौन सी तकनीक 'उत्पाद की मांग' (Product Demand) बढ़ा सकती है?|उत्पाद के बारे में नकारात्मक कहानियाँ|उत्पाद की उपयोगिता और सफलता की कहानियों को मीडिया में बढ़ावा देना|उत्पाद को गुप्त रखना|उत्पाद की गुणवत्ता कम करना|उत्पाद की उपयोगिता और सफलता की कहानियों को मीडिया में बढ़ावा देना|SEC-3_U3_T3.8|30
34|'कर्मचारी संबंध' (Employee Relations) को जनसंपर्क का एक कार्य क्यों माना जाता है?|खुश कर्मचारी संगठन के सकारात्मक 'ब्रांड एंबेसडर' होते हैं|यह केवल एक मानव संसाधन कार्य है|यह कर्मचारियों को नौकरी छोड़ने के लिए प्रेरित करता है|यह मीडिया को खुश रखने का तरीका है|खुश कर्मचारी संगठन के सकारात्मक 'ब्रांड एंबेसडर' होते हैं|SEC-3_U3_T3.8|30
35|जनसंपर्क की गतिविधियाँ किस पर आधारित होनी चाहिए?|झूठ और अफवाहें|पारदर्शिता, विश्वसनीयता और सत्य|केवल अध्यक्ष की व्यक्तिगत राय|कानूनी नोटिस|पारदर्शिता, विश्वसनीयता और सत्य|SEC-3_U3_T3.8|30
36|जनसंपर्क का कौन सा कार्य संगठन को एक 'सोच नेतृत्व' (Thought Leadership) की स्थिति में स्थापित करने में मदद करता है?|केवल गपशप फैलाना|संगठन के विशेषज्ञों को उद्योग के सम्मेलनों और मीडिया में प्रस्तुत करना|कर्मचारियों को चुप कराना|विज्ञापन के लिए भुगतान करना|संगठन के विशेषज्ञों को उद्योग के सम्मेलनों और मीडिया में प्रस्तुत करना|SEC-3_U3_T3.8|30
37|'प्रेस किट' (Press Kit) में क्या शामिल होना चाहिए?|केवल व्यक्तिगत तस्वीरें|प्रेस विज्ञप्ति, कंपनी की पृष्ठभूमि और अधिकारियों की जानकारी|कर्मचारियों की सैलरी स्लिप|प्रतिस्पर्धियों की गोपनीय जानकारी|प्रेस विज्ञप्ति, कंपनी की पृष्ठभूमि और अधिकारियों की जानकारी|SEC-3_U3_T3.8|30
38|जनसंपर्क में 'रिप्यूटेशन मैनेजमेंट' (Reputation Management) का क्या अर्थ है?|केवल नकारात्मक बातें फैलाना|समय के साथ संगठन की सार्वजनिक धारणा को व्यवस्थित रूप से प्रभावित करना और बनाए रखना|इंटरनेट से सभी जानकारी हटाना|विज्ञापन से बचना|समय के साथ संगठन की सार्वजनिक धारणा को व्यवस्थित रूप से प्रभावित करना और बनाए रखना|SEC-3_U3_T3.8|30
39|जनसंपर्क के लिए 'लक्ष्य निर्धारण' (Goal Setting) का सबसे महत्वपूर्ण पहलू क्या है?|अवास्तविक लक्ष्य निर्धारित करना|लक्ष्यों को विशिष्ट, मापने योग्य, प्राप्य, प्रासंगिक और समयबद्ध (SMART) बनाना|लक्ष्यों को केवल गुप्त रखना|सार्वजनिक रूप से लक्ष्य घोषित करना|लक्ष्यों को विशिष्ट, मापने योग्य, प्राप्य, प्रासंगिक और समयबद्ध (SMART) बनाना|SEC-3_U3_T3.8|30
40|जनसंपर्क का कौन सा कार्य 'शिक्षा' और 'सूचना प्रसार' (Information Dissemination) पर केंद्रित है?|केवल लोबीइंग|सार्वजनिक सूचना मॉडल (Public Information Model)|प्रेस एजेंसी मॉडल|उत्पाद बिक्री|सार्वजनिक सूचना मॉडल (Public Information Model)|SEC-3_U3_T3.8|30
41|'ब्रांड एंबेसडर प्रोग्राम' (Brand Ambassador Program) जनसंपर्क में कैसे मदद करता है?|केवल पैसे बचाने के लिए|विश्वसनीय और वास्तविक आवाज़ों के माध्यम से ब्रांड का समर्थन और प्रचार करना|उत्पाद बेचना बंद कर देना|मीडिया को धमकी देना|विश्वसनीय और वास्तविक आवाज़ों के माध्यम से ब्रांड का समर्थन और प्रचार करना|SEC-3_U3_T3.8|30
42|जनसंपर्क में 'टारगेट ऑडियंस' (Target Audience) कौन है?|हर कोई|संचार प्रयासों के लिए सबसे महत्वपूर्ण और प्रासंगिक समूह|केवल सरकार|केवल वे लोग जो पहले से ही ग्राहक हैं|संचार प्रयासों के लिए सबसे महत्वपूर्ण और प्रासंगिक समूह|SEC-3_U3_T3.8|30
43|संकट संचार में 'एक ही आवाज़' (Single Voice) का नियम क्यों महत्वपूर्ण है?|इससे पता चलता है कि केवल एक ही व्यक्ति काम कर रहा है|इससे सूचना में स्थिरता और विश्वसनीयता बनी रहती है|यह मीडिया को भ्रमित करता है|यह समय बर्बाद करता है|इससे सूचना में स्थिरता और विश्वसनीयता बनी रहती है|SEC-3_U3_T3.8|30
44|जनसंपर्क का कौन सा कार्य संगठन को 'सामाजिक मुद्दों' (Social Issues) पर एक सकारात्मक दृष्टिकोण लेने के लिए प्रोत्साहित करता है?|लोबीइंग|कॉर्पोरेट सामाजिक जिम्मेदारी (CSR)|वित्तीय जनसंपर्क|मीडिया संबंध|कॉर्पोरेट सामाजिक जिम्मेदारी (CSR)|SEC-3_U3_T3.8|30
45|जनसंपर्क में 'कथा वाचन' (Storytelling) का उद्देश्य क्या है?|केवल मनोरंजन करना|संगठन के संदेश को भावनात्मक और यादगार तरीके से दर्शकों से जोड़ना|तथ्यों को छुपाना|झूठ फैलाना|संगठन के संदेश को भावनात्मक और यादगार तरीके से दर्शकों से जोड़ना|SEC-3_U3_T3.8|30
46|जनसंपर्क पेशेवर को 'जनमत सर्वेक्षणों' (Public Opinion Polls) का उपयोग क्यों करना चाहिए?|केवल अपने दोस्तों की राय जानने के लिए|जनता की राय का मात्रात्मक डेटा प्राप्त करने के लिए|साक्षात्कारकर्ता को प्रभावित करने के लिए|केवल सरकारी नियमों को अनदेखा करने के लिए|जनता की राय का मात्रात्मक डेटा प्राप्त करने के लिए|SEC-3_U3_T3.8|30
47|जनसंपर्क में 'मुद्दे प्रबंधन' (Issue Management) का कार्य क्या है?|केवल समस्याओं को अनदेखा करना|संगठन को प्रभावित करने वाले संभावित सार्वजनिक नीति मुद्दों की पहचान करना और उन पर प्रतिक्रिया देना|उत्पाद की कीमतें निर्धारित करना|कर्मचारियों को पुरस्कृत करना|संगठन को प्रभावित करने वाले संभावित सार्वजनिक नीति मुद्दों की पहचान करना और उन पर प्रतिक्रिया देना|SEC-3_U3_T3.8|30
48|'सोशल मीडिया लिसनिंग' (Social Media Listening) जनसंपर्क में किस कार्य के लिए महत्वपूर्ण है?|केवल मनोरंजन|वास्तविक समय में ब्रांड उल्लेखों और सार्वजनिक भावना (Sentiment) की निगरानी करना|पैसे खर्च करना|केवल पुराने पोस्ट देखना|वास्तविक समय में ब्रांड उल्लेखों और सार्वजनिक भावना (Sentiment) की निगरानी करना|SEC-3_U3_T3.8|30
49|जनसंपर्क का कौन सा कार्य 'वार्षिक रिपोर्ट' (Annual Report) के उत्पादन से संबंधित है?|मीडिया संबंध|वित्तीय जनसंपर्क और निवेशक संबंध|उत्पाद जनसंपर्क|आंतरिक जनसंपर्क|वित्तीय जनसंपर्क और निवेशक संबंध|SEC-3_U3_T3.8|30
50|प्रभावी जनसंपर्क एक संगठन को क्या हासिल करने में मदद करता है?|केवल अधिक लाभ|प्रतिष्ठा, विश्वसनीयता और हितधारकों का विश्वास अर्जित करना|केवल सरकार को नियंत्रित करना|केवल विज्ञापन पर पैसा बचाना|प्रतिष्ठा, विश्वसनीयता और हितधारकों का विश्वास अर्जित करना|SEC-3_U3_T3.8|30
